ID,adj.P.Val,P.Value,t,B,logFC,Gene Symbol
1773122_at,0.103534195035096,0.0101827278484823,-3.62147977853124,-6.31956683151701,-0.142769027500002,FPS1
1779158_at,0.103534195035096,0.0101847785196494,-3.62131716519465,-6.31978824283689,-0.195969594999998,SSA3
1770575_at,0.103534808906414,0.0102059564436733,3.61963990901623,-6.32207216754166,0.2278195725,URH1
1773582_at,0.103534808906414,0.0102068318393422,-3.6195706615241,-6.32216647003552,-0.326021377499998,MDS3
1778720_at,0.10410397079263,0.0102789334265417,3.61388942938242,-6.32990542886728,0.2279311675,AHA1
1779769_at,0.104212570861391,0.0102991925814698,-3.61230099484004,-6.33206995065269,-0.165810112499997,HMG2
1777227_at,0.10423418436306,0.0103149343286386,3.61106912065568,-6.33374882479682,0.396846824999997,RPL23A
1775739_at,0.10423418436306,0.0103204051501492,-3.61064148405945,-6.33433168102083,-0.381819879999998,MEC3
1775069_at,0.105350728065581,0.010450236934763,3.60056543905727,-6.34807199041243,0.125887997500001,CDH1
1775670_at,0.105885708941305,0.0105129936128583,-3.59574419820834,-6.35465123939534,-0.3079372425,IRC21
1773614_at,0.106114705484625,0.0105454401680365,3.59326389937024,-6.35803713526652,0.170650264999997,PHO91
1773749_at,0.106763743545636,0.0106197098493874,3.58761795438232,-6.36574750481066,0.269651574999997,NHX1
1772810_at,0.107837943850318,0.0107547586183863,-3.57746189547688,-6.37962756821411,-0.2406928675,PXL1
1779459_at,0.107837943850318,0.0107567755157209,-3.57731128244331,-6.37983350882612,-0.209545954999999,YCS4
1777332_at,0.108975302243815,0.0108895525302202,-3.56746371985043,-6.39330496144774,-0.443103569999998,BRE2
1773607_at,0.10903299739651,0.0109052952191055,-3.56630489510062,-6.3948910595975,-0.154883872499999,YAK1
1769510_at,0.109147425794212,0.0109267280214923,-3.56473016818957,-6.39704668714912,-0.0520265325000011,HOM6
1777542_at,0.10927109379124,0.0109519685372913,3.56288002080498,-6.39957974519293,0.130946115,FAS1
1771534_at,0.10977626583685,0.0110198173154305,-3.55792976958897,-6.4063593681801,-0.463181924000001,RSA1
1769844_at,0.110010762417228,0.0110534239690809,-3.55549020106608,-6.40970164704833,-0.278413544999999,FMP32
1772491_at,0.110603738719062,0.0111271646637804,-3.5501656393273,-6.41699911586341,-1.2126204645,BFA1
1777053_at,0.110603738719062,0.0111349470342364,-3.54960596152237,-6.41776638298997,-0.215861852500002,ATH1
1773675_at,0.110603738719062,0.0111510756110567,-3.54844742250161,-6.41935476226868,-0.110038400000001,MXR1
1774551_at,0.110603738719062,0.0111534882932289,-3.54827427417516,-6.41959216679473,-0.1303997425,TOM71
1779799_at,0.110653553966366,0.0111686374473739,3.54718801979379,-6.42108162356693,0.237128659999998,AUS1
1770933_at,0.110808418337923,0.0111944082947536,3.5453438573946,-6.42361066076215,0.127537572500001,BUL1
1769541_at,0.111048355506975,0.0112288097396785,3.54288933620917,-6.42697740656203,0.426672782500001,PUF2
1775628_at,0.111169519756449,0.0112714694077012,-3.53985703071683,-6.43113773900028,-0.23047356875,GAL7
1773707_at,0.111169519756449,0.0112715801510016,-3.53984917533236,-6.43114851814431,-0.163777970000002,YAR1
1771459_at,0.111289980807679,0.0113026644542444,3.53764760506047,-6.43416982071888,0.321352975000002,CCZ1
1778811_at,0.111289980807679,0.011304760106226,3.53749941793641,-6.43437320613361,1.30328717475,TRM11
1772020_at,0.111289980807679,0.0113143455963883,-3.5368219955452,-6.43530299774568,-0.184027364999999,TOF2
1779539_at,0.111495027595339,0.0113457560038972,3.53460657409959,-6.43834417028974,0.395218470000001,EMP70
1775828_at,0.111527163407795,0.0113805362643274,3.53216130808986,-6.44170158657464,0.186525665,INO80
1778790_at,0.111527163407795,0.011402174839972,-3.53064411609335,-6.44378511668674,-0.368640595000002,MIP1
1776596_at,0.111527163407795,0.0114098983061781,-3.53010334874621,-6.44452781305229,-0.352064340000002,GCV1
1770173_at,0.111541249300165,0.0114224247203637,3.52922715056079,-6.44573127348976,0.396929135000001,SSB1
1777738_at,0.111541249300165,0.0114327492495541,-3.52850576186342,-6.44672217632223,-0.159060289999999,ABF2
1773257_at,0.111541249300165,0.0114419601450846,-3.52786278705241,-6.44760542550234,-0.239998579999998,QCR10
1776954_at,0.111669339129872,0.0114653183111014,-3.52623479120198,-6.44984202594879,-0.288829552499999,USE1
1776132_at,0.11177876000389,0.0114867814315857,-3.52474207806366,-6.45189306726297,-0.234340812499999,MLC2
1771619_at,0.112104439284791,0.0115510247652521,-3.52029230787224,-6.45800889634789,-0.167358335000003,ALG13
1772624_at,0.112163593607222,0.0115697249382142,-3.51900215122594,-6.45978257803897,-0.111477674999998,MRP7
1779978_at,0.112163593607222,0.011583672011859,-3.51804140667764,-6.4611035281161,-0.54115685,DLD3
1776239_at,0.112163593607222,0.0115946384703481,3.51728687218444,-6.46214103748975,0.3146194625,RHO3
1771557_at,0.112163593607222,0.011598175400454,-3.51704368466847,-6.46247544362953,-0.393649762500001,DAL7
1778185_at,0.11265853750813,0.0116596637922489,-3.51282889437622,-6.4682723779763,-1.5063436405,STL1
1772910_at,0.112713379219058,0.0116756538502904,3.51173682984078,-6.46977474861286,0.5704413175,AQY2
1769580_at,0.11272179588501,0.0116868406604792,-3.51097378451743,-6.47082457205369,-0.242866374999998,MNN5
1779195_at,0.112734033165155,0.0116984254766916,-3.51018443491796,-6.47191066350609,-1.111468935,CTF13
1771568_at,0.112807343480384,0.0117186489921899,-3.50880852542871,-6.47380401037877,-0.173952192499998,UBP13
1771100_at,0.112807343480384,0.0117266784584294,3.50826296136754,-6.47455481078204,0.333226799249999,FZF1
1775971_at,0.11383410832522,0.0118542473713489,-3.49964977948213,-6.48641318611015,-0.242941177499999,GAA1
1774026_at,0.11388161102349,0.0118696152045896,3.4986190369407,-6.48783291014249,0.185410067499998,MUP1
1776423_at,0.11483805485587,0.0119798117254476,3.49127056927423,-6.49795842260356,0.229404301250002,CTK1
1772015_at,0.114850997837099,0.0119916717178011,-3.49048410190162,-6.49904250502373,-0.21547112,SVF1
1776651_at,0.115248343117953,0.012043704963461,-3.4870436819296,-6.50378576288224,-0.261748412499999,ECM9
1777269_at,0.115358902810935,0.0120699943666758,-3.4853116222656,-6.50617429132192,-0.151938142499999,ISY1
1774019_at,0.116012544091601,0.0121599236966939,-3.47941778286988,-6.51430477521917,-0.619024744499999,SIP18
1778833_at,0.116012544091601,0.0121660299715387,-3.47901931861589,-6.51485460908145,-0.278832457500002,BIR1
1770072_at,0.116233890386857,0.0121998785023541,-3.476814501546,-6.51789735657748,-0.272762027500001,PLB1
1773385_at,0.116266991661612,0.0122167885256618,3.47571552879482,-6.5194142157188,0.172277635,PSF2
1778177_at,0.116266991661612,0.0122246315354312,3.47520638143397,-6.52011701843673,0.567890569999998,MIG1
1779476_at,0.116287945535005,0.012243920178849,-3.47395573409606,-6.52184348975829,-0.129693247500001,GLC8
1769564_at,0.116287945535005,0.0122522850200715,-3.47341404060981,-6.52259133771891,-0.451788390000001,UME6
1779536_at,0.116287945535005,0.0122587585337048,-3.47299510431803,-6.5231697353962,-0.331775670000001,MAK3
1772029_at,0.117209802330728,0.0123666638074056,-3.46604742317884,-6.53276512981826,-0.5426881225,RCO1
1770307_at,0.117293050516865,0.0124033418474576,3.46370094282291,-6.53600719483355,0.324043655000001,PST1
1778079_at,0.117293050516865,0.0124112896079741,-3.46319348560329,-6.53670842400206,-0.1406738,BTN2
1771137_at,0.117293050516865,0.0124147255497,-3.46297421400319,-6.53701143410498,-0.115253139999998,VPS38
1779309_at,0.117293050516865,0.0124183802569558,3.46274105433765,-6.5373336425929,0.5202327525,ARG1
1778368_at,0.117434604468397,0.0124511783989388,-3.46065198429442,-6.54022087575118,-1.3989921825,YHP1
1772672_at,0.117434604468397,0.0124656307716432,3.45973335495374,-6.54149065377334,0.0738044699999989,PHO88
1774196_at,0.117663817976344,0.0125114711281581,-3.45682732051119,-6.54550821715389,-0.497834724000001,ESP1
1775193_at,0.11767335181841,0.0125232529433392,-3.45608229852595,-6.54653837105461,-0.152481762499999,RPO41
1776634_at,0.117946508108572,0.0125631163468501,-3.45356721684235,-6.550016522453,-0.418693942499999,CSH1
1777350_at,0.118703652664235,0.012665488562088,-3.44714810384023,-6.55889717234329,-0.0863856675000001,BDH1
1776188_at,0.118831281426364,0.0127008543837841,-3.44494372208093,-6.56194804084659,-0.102689505000001,TMA17
1771871_at,0.119037912353228,0.0127386911303239,-3.44259274923317,-6.56520245115789,-0.148136120000002,MYO4
1778961_at,0.119037912353228,0.0127447252427962,-3.44221852820909,-6.56572054148014,-0.2103438225,IRR1
1769778_at,0.120002967658298,0.0128641348118276,-3.43485264964624,-6.5759217347957,-0.3199845125,YAE1
1778561_at,0.120229485274999,0.0129053062067692,-3.43233028233425,-6.57941655530197,-0.181235312499998,STE13
1772545_at,0.120529146920807,0.0129485009594644,-3.42969339686538,-6.58307087698213,-0.189135964999998,TFB5
1770321_at,0.120764884559147,0.0129848773203695,-3.42748020095348,-6.58613868561259,-0.221911967499999,MRS11
1773975_at,0.120911066256791,0.0130407952540431,3.42409125221505,-6.59083741611988,0.143017347500003,BCK1
1772853_at,0.120911066256791,0.0130481372616265,-3.42364746470268,-6.59145282508786,-0.539298232499998,FET4
1778193_at,0.120911066256791,0.0130559167444192,-3.42317753183788,-6.59210451650214,-0.893814766,SPC24
1779464_at,0.120911276425689,0.0130670037938084,-3.42250832862467,-6.59303259760838,-0.3245221725,RMD11
1772763_at,0.121470826421986,0.0131608216035534,-3.4168703108802,-6.60085381806376,-0.1935471375,RMR1
1775083_at,0.121490870844301,0.0131741107202138,3.41607525026485,-6.6019570598973,0.316905382500002,APT2
1769333_at,0.121512413195163,0.0131932836322402,-3.41492971778762,-6.6035467583576,-0.5395343935,GRE1
1775446_at,0.121512413195163,0.0132067507483174,-3.41412617949837,-6.6046619536565,-0.52541123625,MRS2
1774928_at,0.121512413195163,0.0132098048019631,3.41394407880396,-6.60491469405272,0.205325464999998,CCT2
1775939_at,0.121690403743954,0.0132402900852454,-3.41212888473054,-6.60743425002381,-0.304046704999999,SIL1
1775235_at,0.12238695134381,0.0133283604038097,-3.40691043943938,-6.61467986588233,-0.2823997275,HTA2
1777289_at,0.12238695134381,0.0133384753889529,-3.40631350833746,-6.61550889226476,-0.109850067500002,SPN1
1776135_at,0.122748205669161,0.0134093913519014,3.40214227795048,-6.62130315673282,0.267404342500001,TIP41
1769716_at,0.122748205669161,0.0134115444334717,3.40201601240658,-6.62147858517778,0.171433392500001,THI22
1774142_at,0.122842957001835,0.0134331381421297,3.40075089232114,-6.62323639996879,0.5394743225,GIC2
1779609_at,0.122883387228611,0.0134503465766656,3.39974428418578,-6.6246351643397,0.158813925,DDI1
1775925_at,0.122883387228611,0.0134600489122115,-3.39917736577873,-6.62542299755254,-0.185456797499999,OM45
1772033_at,0.123266287789089,0.0135245496942824,3.39541982576199,-6.63064573997944,0.141109622499997,ADE2
1770988_at,0.124153479262616,0.0136332517491891,-3.38913139004829,-6.63939005891297,-0.314164685000001,HLJ1
1774874_at,0.124206358250417,0.0136537590470869,3.38795118045509,-6.64103171511605,0.405072968000001,CDC123
1773445_at,0.124206358250417,0.0136617901369876,-3.38748951298475,-6.6416739339075,-0.15761359,SAY1
1769818_at,0.124714338529737,0.0137494965656535,3.3824669150358,-6.64866244131406,0.477744677499999,PLB3
1774156_at,0.124714338529737,0.0137629784070675,-3.38169796699928,-6.64973263126484,-0.205884967499999,FAR8
1774295_at,0.124714338529737,0.0137652859009526,-3.38156643960755,-6.6499156926878,-0.346184058750001,SPP382
1769788_at,0.124714338529737,0.0137747260802885,3.3810285990184,-6.65066428721394,0.176775667500001,NSE5
1772697_at,0.125305599987542,0.0138532952755226,-3.37656778692969,-6.65687440524677,-0.170982477500001,SDS22
1771068_at,0.125305599987542,0.0138629639810522,-3.37602075004683,-6.65763612539284,-0.293497215,PSO2
1773848_at,0.125559422233433,0.0139025348556419,-3.37378623834587,-6.6607479348225,-0.251755707499999,YOS9
1769887_at,0.125837915079027,0.0139448860871799,3.37140240311713,-6.6640683473813,0.270889882500001,NSG1
1772785_at,0.126231440479026,0.0140000462903166,3.36830940868173,-6.66837754214635,0.297572702499998,PHM8
1779422_at,0.12624876203537,0.0140135201636991,-3.3675559103956,-6.66942749599558,-0.242620380000002,NTA1
1778958_at,0.126349619380657,0.0140362772628219,3.3662850609669,-6.67119849917724,0.411772227,UBP16
1779289_at,0.126473971576755,0.0140616650316396,-3.36486995532776,-6.67317075642612,-0.488500411499999,AAR2
1777337_at,0.127004534954309,0.0141322762174634,3.36094872716286,-6.6786370748719,0.180050785000001,NAM9
1772139_at,0.127012658756326,0.0141448028647921,3.36025532219632,-6.67960389234951,0.481539267499999,SLT2
1779845_at,0.127186743571825,0.0141868618791841,3.35793206349789,-6.6828436343232,0.087388540000001,PRE3
1779973_at,0.127186743571825,0.0141980545311155,3.3573150690475,-6.68370412856549,0.293008635,SRL3
1775833_at,0.127186743571825,0.014199105706225,-3.35725715032954,-6.68378490747874,-0.212827365000001,SAS4
1772250_at,0.127701439300729,0.014272904754961,-3.35320254684033,-6.68944081972929,-0.0998022600000006,ERV25
1773071_at,0.127701439300729,0.0142799376670471,-3.35281734494166,-6.68997825207135,-0.5263643515,TPO3
1776905_at,0.127739131736531,0.0143075308606802,3.3513080256851,-6.69208421661914,0.569635391500004,SMM1
1777576_at,0.12823089636904,0.0143750026168063,-3.34763072578113,-6.69721629759205,-0.287238704000002,MTW1
1771901_at,0.12823089636904,0.014394215056336,3.34658706554457,-6.69867312963138,0.314113162500002,LOS1
1777539_at,0.12823089636904,0.0143978138584199,-3.34639173999512,-6.69894579621701,-0.459921187500001,SPC19
1770480_at,0.128579466084172,0.0144487174552858,-3.34363462910051,-6.70279508692865,-0.124602312500002,GAP1
1778143_at,0.128667874383512,0.0144922494821861,3.34128517810455,-6.70607593018378,0.114190535000002,RFC5
1777808_at,0.128667874383512,0.0145347411405283,3.33899928748206,-6.7092686327544,0.46342508,GIP1
1776332_at,0.128667874383512,0.0145605622860616,3.33761376434822,-6.71120408819533,0.204097262499999,SFP1
1773962_at,0.128667874383512,0.0145646193825407,-3.3373963103419,-6.71150787280304,-0.117667727500002,RAD18
1771206_at,0.128851131874269,0.0145971542148925,3.33565487938114,-6.71394086082762,0.217955866499999,MCD4
1770995_at,0.12898136295849,0.0146302425455254,-3.33388815772387,-6.71640954259645,-0.0840236900000004,SLM4
1769383_at,0.12898136295849,0.0146355133664465,3.33360712928464,-6.71680226361468,0.150491130000001,MRS1
1780112_at,0.129361035168227,0.0146904323429512,-3.33068551958209,-6.72088558639978,-0.241776769999998,BEM4
1777630_at,0.129504144392924,0.0147185347122997,-3.32919511637412,-6.72296899574186,-0.100626137499999,URA1
1776837_at,0.12960252231927,0.0147415753333504,-3.32797547441269,-6.72467410355203,-0.84880746975,HUG1
1773646_at,0.129623053236585,0.0147557721656581,-3.32722500751858,-6.72572337140281,-0.291474104000002,LRG1
1773284_at,0.129712926233795,0.0147778727270384,3.32605830197501,-6.72735473383163,0.1738231225,SAG1
1772963_at,0.130035329759914,0.0148288024997516,3.32337690596224,-6.7311046284182,0.240437155000002,YRM1
1775381_at,0.130035329759914,0.0148384019226403,-3.32287263135125,-6.73180994190193,-0.305902804999999,REX3
1774861_at,0.130178448919446,0.0148666457038313,-3.32139099525452,-6.73388243034496,-0.147743102500002,RET3
1779643_at,0.130436102713897,0.0149286431042238,3.31814941284923,-6.73841758312566,0.143338585000002,ARO3
1774341_at,0.130436102713897,0.0149318781565781,-3.31798066853992,-6.73865369877759,-0.393436977499999,YSP2
1779051_at,0.131092581789387,0.0150190256588866,-3.31344987884992,-6.7449946316139,-0.16218615,CDC11
1780155_at,0.131467604733257,0.0150740216627719,3.31060536012202,-6.74897679443778,0.197214857500002,PAN6
1776125_at,0.131639112664502,0.0151127776640558,-3.30860759431789,-6.75177410433443,-0.900180106499999,GIC1
1779864_at,0.131639112664502,0.0151177787695782,-3.30835020765224,-6.75213453518351,-0.160404397500002,KRE2
1770297_at,0.131906689885126,0.0151640253220445,3.30597447026294,-6.75546175032977,0.933511054749999,UTP14
1771837_at,0.131993381966793,0.0151946993515946,3.30440306026433,-6.75766285986986,0.219606782500001,MTR2
1771533_at,0.132020375147663,0.0152118021433008,-3.30352839537995,-6.75888814446191,-0.680550961750001,PRM9
1775417_at,0.132020375147663,0.0152219685840094,3.30300897433479,-6.75961582270508,0.3368866425,HCR1
1772396_at,0.132078233324717,0.0152416613715751,-3.30200390970847,-6.76102394600803,-0.1876390075,VPS15
1774060_at,0.132078233324717,0.0152528120841685,3.30143543558991,-6.76182044474791,0.23044507,SCS22
1772742_at,0.132520761985813,0.0153160434103296,3.29822037812957,-6.76632580639195,0.396134125,RPS0B
1769803_s_at,0.132675098554269,0.0153460216482976,3.29670115325819,-6.76845515175006,0.053412677499999,CUP1-1 /// CUP1-2
1777242_at,0.132872816228564,0.0153810498288006,3.29493009842078,-6.77093779164381,0.2687018775,FRS1
1771072_at,0.133484064930669,0.0154640214313897,-3.29075244546882,-6.77679537077997,-0.5711918485,ATG16
1771214_at,0.134120151353233,0.0155822862766879,-3.2848397567033,-6.78508904251308,-0.18793031,PYK2
1772499_at,0.134120151353233,0.0155868506076319,-3.28461254151334,-6.78540783347641,-0.162748739999998,VAM6
1773019_at,0.134120151353233,0.0155891138559473,-3.28449990248433,-6.78556587217386,-0.201378814999998,HHT1
1779888_at,0.134120151353233,0.0155990769006185,3.28400426581315,-6.7862612943545,0.350998482500001,PRY2
1777918_at,0.134332488495241,0.0156360656447609,3.28216717745361,-6.7888391324512,0.456053287,POG1
1775352_at,0.135290892411212,0.0157600023828215,3.27604601544636,-6.79743119212517,0.564029645,PRP43
1773286_at,0.135336994948368,0.0157777572807669,-3.27517340318025,-6.79865638807801,-0.242168134999998,MSS18
1776619_at,0.135344361075628,0.0157910011320851,3.27452319395131,-6.79956937304604,0.928214191249999,URB2
1779696_at,0.135496096652391,0.0158211035256635,-3.27304751609591,-6.80164160652109,-0.490193417499999,AVL9
1778092_at,0.135666179702362,0.0158787013047953,3.27023245689925,-6.80559534998122,0.370828294000001,ELP2
1775237_at,0.135666179702362,0.015888484404555,3.26975541728617,-6.8062654381844,0.388497837500003,DYS1
1779197_at,0.135666179702362,0.0158906213414187,-3.26965125934744,-6.80641175016311,-0.132171827499999,KRE27
1771639_at,0.135923672064983,0.0159332196115706,3.26757812090987,-6.80932416455066,0.2243579275,VIP1
1776799_at,0.136029358096187,0.0159647750319435,-3.26604629093296,-6.81147643685968,-0.12658991,MSD1
1779955_at,0.136029358096187,0.0159705038833646,3.26576854218804,-6.81186671097094,0.161455445000001,ATG21
1769776_at,0.136751474834395,0.0160677977385947,-3.26106797833632,-6.81847292575359,-0.271897387499999,GPA1
1773685_at,0.136798771768633,0.0160858731444631,3.26019811065897,-6.81969571324463,0.133934895000003,SSQ1
1776229_at,0.136852952248521,0.0161047672576498,-3.25928997885699,-6.82097237829043,-0.32472523825,IRS4
1769345_at,0.137413536329042,0.0161933387333201,-3.2550482459737,-6.82693667155434,-0.0887747375000014,CYC2
1769346_at,0.137413536329042,0.0162135326875417,-3.25408467898489,-6.82829181718154,-0.2057830625,COQ10
1778879_at,0.137413536329042,0.016217826908192,-3.25387994585369,-6.82857976380579,-0.262236585,MAD1
1775683_at,0.137413536329042,0.0162210342116091,-3.25372707151148,-6.82879477670981,-0.274254859999999,NDI1
1771451_at,0.137486562055885,0.0162422356894352,3.25271734080758,-6.83021499526646,0.212558689999998,DIA2
1776665_at,0.1376602043549,0.0162753462688993,3.25114329651665,-6.83242916194109,0.1443590675,CSL4
1771629_at,0.138064078671154,0.0163483636347432,-3.24768439303652,-6.83729566349832,-0.3290447175,SAS5
1775176_at,0.138228453853051,0.0163804765501191,-3.24616848686667,-6.83942887869355,-0.34641762875,RTC4
1776526_at,0.138245619946395,0.0163951613699238,3.24547635871592,-6.84040293946306,0.210898450000002,POL1
1774427_at,0.138635418649291,0.0164540755845654,-3.24270635985866,-6.84430179696657,-0.181892257499999,MRPL32
1772421_at,0.138696930167122,0.0164740680231446,-3.24176881460698,-6.84562160964189,-0.181541290000002,GRX1
1772019_at,0.138718187591814,0.0164892867571162,-3.24105596079305,-6.8466251809234,-0.117639977499998,BNA1
1775944_at,0.13882003645008,0.0165226403334875,-3.23949615876844,-6.84882129716785,-0.179837092499998,SCP1
1769760_at,0.13882003645008,0.0165267997274482,-3.23930188198193,-6.8490948468026,-0.208821777500001,PRP38
1780247_at,0.139052774696754,0.0165672321243753,-3.23741613163425,-6.85175027298163,-0.511337272750001,WTM2
1779152_at,0.139492105830393,0.0166451048684876,3.23379823028041,-6.85684591263638,0.442940347499997,SDA1
1775875_at,0.139990332889198,0.0167210285024367,-3.23028854641599,-6.86179048528092,-0.324998611749999,RAD61
1780248_at,0.139990332889198,0.0167301770455063,-3.22986681051637,-6.86238473187961,-0.792032801,AQY1
1772965_at,0.14028723989788,0.0167865958953377,3.22727149949807,-6.86604207425349,0.610735032250002,MSA2
1780062_at,0.14028723989788,0.0167913350829453,-3.22705392473968,-6.86634871605478,-0.211655757500001,MLP2
1777679_at,0.140778375631369,0.016863002717923,3.22377179207408,-6.87097504923442,0.340903145000002,DIN7
1776654_at,0.140779995919986,0.016876079305928,-3.22317456376674,-6.8718169972776,-0.228025392499998,ITT1
1776090_at,0.140856380642391,0.0169110149526735,-3.22158145991074,-6.87406307690881,-0.281365287500002,PRI1
1771705_at,0.140873775101687,0.0169364261776924,-3.22042492410922,-6.87569381975295,-0.19678657,SPI1
1770020_at,0.140873775101687,0.0169388854761728,-3.22031309460455,-6.87585150958776,-0.194622680000002,NCS6
1775729_at,0.141522347138377,0.0170427716722277,-3.2156052056565,-6.88249127561772,-1.21016112,MLS1
1773258_at,0.1422717282962,0.0171498465745761,3.21078531146692,-6.88929145422814,0.665138307500001,MAK21
1778574_at,0.1422717282962,0.0171590536140548,-3.21037239009719,-6.88987414176953,-0.372571132499999,TIP20
1773353_at,0.142355409044843,0.0171821728157163,3.20933658937944,-6.89133587534879,0.22395392,PAB1
1769642_at,0.142915788201245,0.0172628880330933,3.20573216239553,-6.89642336878616,0.278038535,ASN2
1769781_at,0.143067064297636,0.0172942525564766,-3.20433647794196,-6.89839368620666,-0.274821824999998,SHE9
1772003_at,0.143189547495066,0.0173221615838651,3.2030968671326,-6.90014384354337,0.26312235,LYS9
1771173_at,0.143370397732736,0.0173571592423508,-3.20154546682908,-6.90233443234168,-0.276830607499999,RPB9
1770736_at,0.143466788725226,0.0173891622999738,-3.20012978208274,-6.90433361091253,-0.0566271324999974,VPS33
1775797_at,0.143466788725226,0.0173950855656044,3.19986807108987,-6.90470321276104,0.0935481074999984,PEX2
1774243_at,0.144190635772498,0.0175049181735182,-3.1950327214386,-6.91153323854368,-0.130457930000002,MND2
1772638_at,0.144190635772498,0.0175176418172726,3.19447469537834,-6.91232161901231,0.168900237500001,RPL26A
1777417_at,0.144190635772498,0.0175224345082245,-3.19426461438488,-6.91261843035583,-0.232524349999998,RTT103
1770071_at,0.144506180887479,0.017574003879892,3.19200807879025,-6.91580685065913,0.588022582500002,THI4
1775634_at,0.144632605231473,0.0176026139236694,-3.19075927734167,-6.91757160006802,-0.292687022500001,CDC3
1773204_at,0.144855234003315,0.0176429645368239,-3.18900174894919,-6.92005553482546,-0.1858948,SAW1
1780213_at,0.145193471971937,0.0176974473523627,-3.18663557872708,-6.92340017806259,-0.157271137500002,PGA1
1774300_at,0.145488023662464,0.0177666542163011,-3.1836413157845,-6.92763348078536,-0.0923219425000017,GCN4
1778850_at,0.145942222701397,0.017850281284114,3.18003999073502,-6.93272628177529,0.399063642500003,BOI1
1778093_at,0.145942222701397,0.0178554860680608,3.17981645651769,-6.93304243611556,0.165840380000001,COX15
1770167_at,0.146114783627573,0.0178899689324389,-3.17833727459601,-6.93513463866392,-0.0943713699999993,HXK2
1774094_at,0.146183690897221,0.017911782770075,-3.17740314075105,-6.93645602398743,-0.263504695,TLG1
1778847_at,0.146342338678882,0.0179628133787564,-3.17522266705868,-6.93954077770002,-0.715982740999999,PGU1
1769554_at,0.146342338678882,0.0179635120316161,3.17519286112848,-6.93958294805478,0.532058924999998,LPX1
1770485_at,0.146342338678882,0.0179713962762683,3.17485659056219,-6.94005872041726,0.3683621125,RPA34
1770207_at,0.146527848606501,0.018010056467749,-3.17321000828772,-6.94238855496685,-0.285523032499999,MRP21
1771372_at,0.146527848606501,0.0180209945577541,-3.17274483781299,-6.9430467992318,-0.135614647499999,RRP40
1778426_s_at,0.146894422518347,0.0180795203410666,-3.17026106740666,-6.94656185985378,-0.237671152499999,HHF1 /// HHF2
1778658_at,0.147306237973899,0.0181436856069608,3.16754796034711,-6.9504022024575,0.107447710000001,MNR2
1774661_at,0.147462063414652,0.0181829046741657,-3.16589477259707,-6.95274262179225,-0.173429717499999,YAP1801
1774721_at,0.147462063414652,0.0181942890219394,3.16541561584487,-6.95342101656205,0.45958562675,ENP1
1769323_at,0.147462063414652,0.0182033605002164,-3.16503403822659,-6.95396127459643,-0.174455480000002,PRP40
1769359_at,0.147743875863604,0.018251668412872,-3.16300550598269,-6.95683362829424,-0.453853972499999,SRB8
1778290_at,0.147799632129709,0.0182742520548688,-3.16205917517244,-6.95817375362074,-0.153775229999999,LSC2
1770653_at,0.147799632129709,0.0182856060248322,3.16158388417918,-6.95884686073877,0.442407257500001,RPS0A
1779590_at,0.147871370903806,0.0183116119032977,-3.16049645060819,-6.96038697051716,-0.193865535,RSC4
1780178_s_at,0.147871370903806,0.0183529874479514,3.15876978059304,-6.9628326642878,0.158792757499999,RPL2A /// RPL2B
1779333_at,0.147871370903806,0.0183533494650086,-3.15875469164282,-6.96285403794461,-0.380578169999998,MMR1
1771988_at,0.147871370903806,0.0183621385721509,-3.15838845866274,-6.96337281789184,-0.980809477999999,SAE2
1778477_at,0.148193935458453,0.0184178098620893,-3.15607309681582,-6.96665291137723,-0.3276247475,TPM2
1779284_at,0.148193935458453,0.0184293153631074,-3.15559553006504,-6.96732953122264,-0.5267294605,PET309
1771389_at,0.148845068162053,0.0185285320801464,-3.15149062803191,-6.97314633381738,-0.345463402500002,SOG2
1776164_at,0.148845068162053,0.0185375309085427,-3.15111949713599,-6.97367232413757,-0.2043008825,HUL4
1771609_at,0.149201428660827,0.0185955660538109,-3.14873068192436,-6.97705823651221,-0.197347874999998,HIS2
1772780_at,0.149592354175753,0.0186579775568769,-3.14617072437164,-6.98068736227215,-0.1706829275,MRPS18
1775626_at,0.150771390789116,0.0188220744538972,3.13948389893455,-6.990170036998,1.16864184125,URA7
1778673_at,0.150853048258852,0.0188566310323565,3.13808379172634,-6.99215611153297,0.297277650000002,DED81
1772105_at,0.150892713664523,0.0188753971064607,3.13732462200044,-6.99323308740913,0.1519283075,BNI5
1775874_at,0.151098689787453,0.0189288164640395,3.13516804138935,-6.99629277491009,0.286874656000002,SGA1
1770488_at,0.151836234918323,0.0190490005557303,-3.13034010879189,-7.00314415967034,-0.2362383375,KEL1
1776908_at,0.151860276125719,0.0190659131446272,-3.12966335815292,-7.00410472956741,-0.1712348625,TOM22
1778252_at,0.151888764843852,0.0190959993094474,3.12846107656549,-7.00581134160984,0.307098420000001,ADE5,7
1772978_at,0.151888764843852,0.0191236440267848,-3.12735816436436,-7.00737702608927,-0.1743292925,CYM1
1773633_at,0.151888764843852,0.0191362764573449,-3.12685475585267,-7.00809170013712,-0.2216469225,MCM7
1779917_at,0.151888764843852,0.0191471218867596,-3.1264228470641,-7.00870488800186,-0.198966795,CGI121
1774667_at,0.151888764843852,0.0191485114950571,-3.12636752638745,-7.00878342898105,-0.131899190000002,TIF4632
