5	ABP1	179	CGR1	0.0604087526393756
9	ADA2	18	AIR1	0.193474901955429
9	ADA2	179	CGR1	-0.00608227082327642
9	ADA2	231	DAK2	0.0811575957957495
9	ADA2	238	DBP8	0.0422792333236406
9	ADA2	317	FMT1	0.0799467583524758
9	ADA2	348	GIT1	0.00441743228293858
9	ADA2	406	HOP1	0.116674745895939
9	ADA2	407	HOS2	-0.180608534696402
9	ADA2	571	MRPL4	0.0234382250667009
9	ADA2	590	MSH3	-0.0769972865736406
9	ADA2	669	PDS5	-0.00789351131498919
9	ADA2	689	PHO4	0.0734377413705439
9	ADA2	712	POL4	-0.105722611319328
9	ADA2	771	PUT4	0.0523732443593674
9	ADA2	827	RPA12	0.0789827710020166
9	ADA2	870	RRP12	-0.235562876905078
9	ADA2	993	SPB1	-0.475772734088738
9	ADA2	1010	SPO20	-0.0555174737429703
9	ADA2	1092	TEA1	0.00515358415307116
9	ADA2	1147	TRM9	0.0129221398830112
9	ADA2	1245	VRP1	0.0136519755619055
9	ADA2	1260	ZDS1	0.0050533380684691
12	ADE4	179	CGR1	-0.0360543446068908
18	AIR1	9	ADA2	0.193474590415574
18	AIR1	238	DBP8	-0.0052213236658708
18	AIR1	406	HOP1	-0.111159360387982
18	AIR1	993	SPB1	0.0354747545041688
68	ARX1	179	CGR1	-0.283215439666891
68	ARX1	1065	SWF1	0.00609461615068881
80	ATG17	993	SPB1	-0.191789681158554
179	CGR1	5	ABP1	0.060408802536321
179	CGR1	9	ADA2	-0.00608138818018622
179	CGR1	12	ADE4	-0.0360543036427859
179	CGR1	68	ARX1	-0.283215163172593
179	CGR1	195	CNS1	-0.0607353733662211
179	CGR1	236	DBP3	-0.000388926791530433
179	CGR1	237	DBP7	-0.0372667451895475
179	CGR1	248	DIM1	-0.0406521942721692
179	CGR1	262	DRS1	-0.13974752363027
179	CGR1	266	EBP2	-0.0331460699510764
179	CGR1	317	FMT1	0.00709483723304323
179	CGR1	348	GIT1	0.0792326358945666
179	CGR1	455	KAP123	-0.0185939177574816
179	CGR1	514	MED7	0.0230675128203235
179	CGR1	571	MRPL4	0.0320715462487402
179	CGR1	586	MSA1	0.0545361263630401
179	CGR1	589	MSH1	-0.105055538770217
179	CGR1	600	MTR4	-0.21616339987913
179	CGR1	624	NRM1	0.0499454183679941
179	CGR1	656	PAN1	0.064481931609982
179	CGR1	726	PPR1	-0.197117586475245
179	CGR1	764	PUF3	-0.0466835539488312
179	CGR1	765	PUF6	-0.0719681282388523
179	CGR1	829	RPA43	-0.193733775183915
179	CGR1	870	RRP12	-0.251678627650692
179	CGR1	963	SLD5	0.0316578069092434
179	CGR1	981	SNU66	-0.12452500386101
179	CGR1	993	SPB1	-0.206237404315636
179	CGR1	1065	SWF1	0.373954450215231
179	CGR1	1092	TEA1	0.0782352420594256
179	CGR1	1199	UTP10	-0.00691240739900776
179	CGR1	1200	UTP13	-0.15429976580634
179	CGR1	1202	UTP20	-0.0106173734931913
179	CGR1	1204	UTP4	-0.0742309901181713
179	CGR1	1245	VRP1	0.229630259696923
179	CGR1	1255	YOX1	0.288434291924219
179	CGR1	1260	ZDS1	0.151028304695589
195	CNS1	179	CGR1	-0.0607421943934049
195	CNS1	236	DBP3	-0.00708295763237993
195	CNS1	266	EBP2	-0.0147279618401506
195	CNS1	600	MTR4	-0.0732152059924075
195	CNS1	829	RPA43	-0.0547589632130787
195	CNS1	1065	SWF1	0.0628351709817774
198	COG3	993	SPB1	-0.0117627159301981
226	CYR1	993	SPB1	-0.0728274548670469
229	DAD2	993	SPB1	-0.106125512379836
231	DAK2	9	ADA2	0.0811569336492163
231	DAK2	993	SPB1	0.264060308519032
236	DBP3	179	CGR1	-0.000389436019984932
236	DBP3	195	CNS1	-0.00708298531073758
236	DBP3	1255	YOX1	0.00563824168301547
237	DBP7	179	CGR1	-0.0372681974035193
237	DBP7	993	SPB1	-0.184328630731599
238	DBP8	9	ADA2	0.0422790897192791
238	DBP8	18	AIR1	-0.00522131489542293
248	DIM1	179	CGR1	-0.0406531803266311
248	DIM1	993	SPB1	-0.126500542074287
262	DRS1	179	CGR1	-0.139747653528185
262	DRS1	1255	YOX1	0.0156654544238708
266	EBP2	179	CGR1	-0.0331461172457234
266	EBP2	195	CNS1	-0.014727960169701
278	EPL1	993	SPB1	-0.029476982999927
308	FBP1	796	REC8	-0.114296823821288
317	FMT1	9	ADA2	0.0799480033077063
317	FMT1	179	CGR1	0.00709897246215576
317	FMT1	689	PHO4	-0.0188553170282359
317	FMT1	870	RRP12	0.125756085476562
317	FMT1	993	SPB1	0.20060032542055
317	FMT1	1255	YOX1	-0.0668619163635735
348	GIT1	9	ADA2	0.00441886595223522
348	GIT1	179	CGR1	0.0792350552135519
348	GIT1	993	SPB1	0.260072072629714
406	HOP1	9	ADA2	0.116673875212475
406	HOP1	18	AIR1	-0.111159450834385
406	HOP1	993	SPB1	0.0246922887953456
407	HOS2	9	ADA2	-0.180609146912206
407	HOS2	993	SPB1	-0.32454156389948
455	KAP123	179	CGR1	-0.0185939563672691
514	MED7	179	CGR1	0.023067435020036
514	MED7	993	SPB1	0.0206012782955304
571	MRPL4	9	ADA2	0.0234423447805458
571	MRPL4	179	CGR1	0.0320737240804921
571	MRPL4	993	SPB1	0.257102164518242
586	MSA1	179	CGR1	0.0545371914252787
586	MSA1	993	SPB1	0.10340667492283
589	MSH1	179	CGR1	-0.105055776082048
590	MSH3	9	ADA2	-0.0769965237718865
590	MSH3	993	SPB1	-0.151441831319972
600	MTR4	179	CGR1	-0.216163275676416
600	MTR4	195	CNS1	-0.0732151789433962
600	MTR4	829	RPA43	-0.00150325370157216
600	MTR4	1065	SWF1	0.0527105585442814
600	MTR4	1255	YOX1	0.0831545930698332
624	NRM1	179	CGR1	0.0499455394607091
656	PAN1	179	CGR1	0.064483491235006
656	PAN1	993	SPB1	0.143541527122399
669	PDS5	9	ADA2	-0.00789236388699388
669	PDS5	993	SPB1	-0.0328627036642094
689	PHO4	9	ADA2	0.0734378158750653
689	PHO4	317	FMT1	-0.0188554373498528
689	PHO4	870	RRP12	0.0153333430710079
689	PHO4	993	SPB1	0.166747222631772
712	POL4	9	ADA2	-0.105721815459103
712	POL4	993	SPB1	-0.18857580077017
726	PPR1	179	CGR1	-0.197118702152224
726	PPR1	993	SPB1	-0.0609665805703988
764	PUF3	179	CGR1	-0.0466836762749819
765	PUF6	179	CGR1	-0.071968317543662
770	PUS2	993	SPB1	0.0819303817389588
771	PUT4	9	ADA2	0.0523727072025793
771	PUT4	993	SPB1	0.0503402840413658
796	REC8	308	FBP1	-0.114296823821288
824	RNH201	993	SPB1	0.00911657799851918
827	RPA12	9	ADA2	0.078984007544989
827	RPA12	993	SPB1	0.275053829427422
829	RPA43	179	CGR1	-0.193733675997918
829	RPA43	195	CNS1	-0.0547589218815711
829	RPA43	600	MTR4	-0.00150311158247381
829	RPA43	1065	SWF1	0.0254844277281166
829	RPA43	1255	YOX1	0.00787768268612394
870	RRP12	9	ADA2	-0.235576069805613
870	RRP12	179	CGR1	-0.251685948211442
870	RRP12	317	FMT1	0.125755433539449
870	RRP12	689	PHO4	0.0153326913570151
870	RRP12	981	SNU66	-0.00528191641206545
870	RRP12	993	SPB1	-0.36327998238248
870	RRP12	1255	YOX1	0.115425582127836
870	RRP12	1260	ZDS1	0.00594691867258455
900	SCM3	993	SPB1	0.0306070360230436
911	SDS23	993	SPB1	0.0788263430524639
963	SLD5	179	CGR1	0.0316578569902921
981	SNU66	179	CGR1	-0.124527360547846
981	SNU66	870	RRP12	-0.00527996541983195
981	SNU66	993	SPB1	-0.242244882061152
993	SPB1	9	ADA2	-0.475772918196248
993	SPB1	18	AIR1	0.0354748753374815
993	SPB1	80	ATG17	-0.191790089683478
993	SPB1	179	CGR1	-0.20623471808358
993	SPB1	198	COG3	-0.0117627406002214
993	SPB1	226	CYR1	-0.0728276079022352
993	SPB1	229	DAD2	-0.106125738868081
993	SPB1	231	DAK2	0.264061818654781
993	SPB1	237	DBP7	-0.184329782939474
993	SPB1	248	DIM1	-0.126501362100287
993	SPB1	278	EPL1	-0.0294770459175043
993	SPB1	317	FMT1	0.20060349508314
993	SPB1	348	GIT1	0.260073710577005
993	SPB1	406	HOP1	0.0246920477466651
993	SPB1	407	HOS2	-0.324543269538141
993	SPB1	514	MED7	0.0206014276178301
993	SPB1	571	MRPL4	0.257103629061543
993	SPB1	586	MSA1	0.103407330274688
993	SPB1	590	MSH3	-0.151441771656106
993	SPB1	656	PAN1	0.143542417614137
993	SPB1	669	PDS5	-0.0328624412639816
993	SPB1	689	PHO4	0.166747402482044
993	SPB1	712	POL4	-0.188575753177643
993	SPB1	726	PPR1	-0.0609671861879807
993	SPB1	770	PUS2	0.0819305543363876
993	SPB1	771	PUT4	0.0503401451055337
993	SPB1	824	RNH201	0.00911659720440788
993	SPB1	827	RPA12	0.275055266136012
993	SPB1	870	RRP12	-0.363283340531993
993	SPB1	900	SCM3	0.0306071166998653
993	SPB1	911	SDS23	0.0788265095338053
993	SPB1	981	SNU66	-0.24224535773972
993	SPB1	1010	SPO20	-0.188551938015829
993	SPB1	1092	TEA1	0.238802043819742
993	SPB1	1147	TRM9	0.0648106035004905
993	SPB1	1245	VRP1	0.272586267632613
993	SPB1	1255	YOX1	0.0628850170156261
993	SPB1	1260	ZDS1	0.258959314564611
1010	SPO20	9	ADA2	-0.0555167156830598
1010	SPO20	993	SPB1	-0.188551900910715
1065	SWF1	68	ARX1	0.00609461344949465
1065	SWF1	179	CGR1	0.373954352153726
1065	SWF1	195	CNS1	0.0628351820236721
1065	SWF1	600	MTR4	0.0527105759524363
1065	SWF1	829	RPA43	0.0254844664759808
1065	SWF1	1255	YOX1	-0.0681724603419076
1092	TEA1	9	ADA2	0.00515481384054352
1092	TEA1	179	CGR1	0.078235127090472
1092	TEA1	993	SPB1	0.238801425594644
1147	TRM9	9	ADA2	0.0129214418428337
1147	TRM9	993	SPB1	0.0648106985061289
1199	UTP10	179	CGR1	-0.0069124023093075
1200	UTP13	179	CGR1	-0.154299650854102
1202	UTP20	179	CGR1	-0.0106173655828815
1204	UTP4	179	CGR1	-0.0742309346682913
1245	VRP1	9	ADA2	0.0136530795766465
1245	VRP1	179	CGR1	0.229630047855812
1245	VRP1	993	SPB1	0.272586031455208
1255	YOX1	179	CGR1	0.288432060286955
1255	YOX1	236	DBP3	0.00563823746511456
1255	YOX1	262	DRS1	0.0156654446470438
1255	YOX1	317	FMT1	-0.066861209168586
1255	YOX1	600	MTR4	0.083154470787235
1255	YOX1	829	RPA43	0.00787764012925191
1255	YOX1	870	RRP12	0.115424716112754
1255	YOX1	993	SPB1	0.062885392318807
1255	YOX1	1065	SWF1	-0.0681728846932472
1260	ZDS1	9	ADA2	0.00505071539046837
1260	ZDS1	179	CGR1	0.151027044332923
1260	ZDS1	870	RRP12	0.0059453489406881
1260	ZDS1	993	SPB1	0.258960231850502
