9	ADA2	870	RRP12	-0.0866706113746222
9	ADA2	993	SPB1	-0.28406516975577
179	CGR1	870	RRP12	-0.0841924867270349
179	CGR1	993	SPB1	-0.159310392976573
179	CGR1	1065	SWF1	0.073976649269232
179	CGR1	1255	YOX1	0.0746110434399151
231	DAK2	993	SPB1	0.0182331753734106
317	FMT1	993	SPB1	0.0493828986701079
407	HOS2	993	SPB1	-0.0878211757998736
827	RPA12	993	SPB1	0.0085180227756568
870	RRP12	9	ADA2	-0.0866710038115425
870	RRP12	179	CGR1	-0.0841929027306304
870	RRP12	993	SPB1	-0.188891080825407
981	SNU66	993	SPB1	-0.000617436514360514
993	SPB1	9	ADA2	-0.284065393242087
993	SPB1	179	CGR1	-0.159310494091561
993	SPB1	231	DAK2	0.0182331776776389
993	SPB1	317	FMT1	0.0493829050251812
993	SPB1	407	HOS2	-0.0878212171168423
993	SPB1	827	RPA12	0.00851802387230073
993	SPB1	870	RRP12	-0.188891064214426
993	SPB1	981	SNU66	-0.000617436593851957
993	SPB1	1092	TEA1	0.0143568174442581
993	SPB1	1245	VRP1	0.0621908675994961
993	SPB1	1260	ZDS1	0.0215856918022282
1065	SWF1	179	CGR1	0.073976659776825
1092	TEA1	993	SPB1	0.0143568155933412
1245	VRP1	993	SPB1	0.0621908597562354
1255	YOX1	179	CGR1	0.0746110538578157
1260	ZDS1	993	SPB1	0.0215856890113591
