1	ABCA5	71	CD14	0.0431829237517047
1	ABCA5	281	NFKBIB	0.0601348712003092
1	ABCA5	300	PDK4	-0.00133587447616622
1	ABCA5	306	PIK3R2	0.0698945289647806
1	ABCA5	317	PLN	-0.00204246894121307
10	ADIPOQ	155	FABP4	-0.0132874942286818
29	ALOX15	148	ERG	-0.12305994000039
30	ALOX15B	35	ANPEP	-0.233370773662943
30	ALOX15B	94	CNTNAP2	-0.0597286088100338
30	ALOX15B	148	ERG	0.0462623943437791
30	ALOX15B	175	GDF15	-0.0131670023486663
30	ALOX15B	276	NAT1	-0.0262792321530657
35	ANPEP	30	ALOX15B	-0.233370886786673
35	ANPEP	94	CNTNAP2	-0.00033638619705481
35	ANPEP	148	ERG	0.0101515625010889
71	CD14	1	ABCA5	0.0431829184356942
94	CNTNAP2	30	ALOX15B	-0.0597286428161909
94	CNTNAP2	35	ANPEP	-0.000336349585559039
94	CNTNAP2	148	ERG	0.0156562400267945
143	ERBB3	200	HPN	-0.0101999504519929
148	ERG	29	ALOX15	-0.123059947345479
148	ERG	30	ALOX15B	0.0462620711220122
148	ERG	35	ANPEP	0.0101515654700546
148	ERG	94	CNTNAP2	0.0156562416095367
148	ERG	153	F5	-0.0534975208332336
148	ERG	176	GHR	-0.090099491413643
148	ERG	199	HPGD	0.109145234734112
148	ERG	276	NAT1	0.0423462356229398
148	ERG	310	PLA2G7	-0.193264901821723
153	F5	148	ERG	-0.0534978771341085
153	F5	310	PLA2G7	-0.03778106640142
155	FABP4	10	ADIPOQ	-0.0132874950864053
155	FABP4	185	GREM1	-0.0239433565312116
156	FASN	175	GDF15	-0.0263243822293986
156	FASN	200	HPN	-0.1160266300502
156	FASN	317	PLN	0.0391260925184789
161	FGFR2	402	TRIM29	-0.073950658879756
165	FOLH1	175	GDF15	-0.0112293944644919
165	FOLH1	200	HPN	-0.0480014057194375
165	FOLH1	317	PLN	0.0387531084416226
175	GDF15	30	ALOX15B	-0.0131666404223399
175	GDF15	156	FASN	-0.0263243870931873
175	GDF15	165	FOLH1	-0.0112292774175817
175	GDF15	200	HPN	-0.083029042936694
175	GDF15	317	PLN	0.000773123220723333
176	GHR	148	ERG	-0.0900994866379482
185	GREM1	155	FABP4	-0.0239433565310033
199	HPGD	148	ERG	0.109145229233121
200	HPN	143	ERBB3	-0.0101999504452801
200	HPN	156	FASN	-0.116026624993331
200	HPN	165	FOLH1	-0.0480014164731826
200	HPN	175	GDF15	-0.0830291209477502
200	HPN	317	PLN	0.0125826218510773
204	IER3	313	PLAUR	-0.0368026465407015
213	IL6	214	IL8	-0.162875396742509
213	IL6	313	PLAUR	-0.107589239569737
214	IL8	213	IL6	-0.162875397318038
214	IL8	313	PLAUR	-0.01870673802005
236	KRT15	237	KRT5	-0.102435572284115
236	KRT15	402	TRIM29	-0.0763921457100342
237	KRT5	236	KRT15	-0.102435585024667
237	KRT5	353	SERPINB5	-0.00225498588236681
237	KRT5	402	TRIM29	-0.159021227986082
264	MMP7	343	RARRES1	-0.0897576677009313
276	NAT1	30	ALOX15B	-0.0262792311600956
276	NAT1	148	ERG	0.0423463002452045
281	NFKBIB	1	ABCA5	0.0601348927666861
281	NFKBIB	306	PIK3R2	-0.0425978158043244
300	PDK4	1	ABCA5	-0.00133589142768065
300	PDK4	306	PIK3R2	0.0305909647029778
306	PIK3R2	1	ABCA5	0.0698945214144554
306	PIK3R2	281	NFKBIB	-0.0425978158938336
306	PIK3R2	300	PDK4	0.030590964732095
306	PIK3R2	317	PLN	0.0706894536118165
310	PLA2G7	148	ERG	-0.193264891864131
310	PLA2G7	153	F5	-0.03778106716774
313	PLAUR	204	IER3	-0.0368026136643018
313	PLAUR	213	IL6	-0.107589436159488
313	PLAUR	214	IL8	-0.0187067083227271
317	PLN	1	ABCA5	-0.00204218075028543
317	PLN	156	FASN	0.0391279868752161
317	PLN	165	FOLH1	0.0387546929297147
317	PLN	175	GDF15	0.000773195427241609
317	PLN	200	HPN	0.0125823709750675
317	PLN	306	PIK3R2	0.0706894412109743
343	RARRES1	264	MMP7	-0.0897576677009313
353	SERPINB5	237	KRT5	-0.00225499074467499
353	SERPINB5	402	TRIM29	-0.184552310580172
402	TRIM29	161	FGFR2	-0.0739506759570713
402	TRIM29	236	KRT15	-0.0763921122523444
402	TRIM29	237	KRT5	-0.159020822574611
402	TRIM29	353	SERPINB5	-0.18455233605258
