GSM476081,GSM476082,GSM476083,GSM476084,GSM476085,GSM476086,GSM476087,GSM476088,GSM476089,GSM476090,GSM476091,GSM476092,GSM476093,GSM476094,GSM476095,GSM476096
16.10149405,16.16394031,16.12412139,16.13635643,16.22493993,16.28457211,16.23625414,16.24103551,16.19688057,16.15573299,16.18525422,16.20169511,16.15169606,16.22215026,16.20806004,16.10886943
12.63776451,12.3675338,12.22759101,12.22111898,14.23814421,14.0827451,14.26948213,14.39195273,13.19910593,13.19051579,12.67800686,12.89257265,13.75501529,13.47058335,13.29588758,13.25841146
10.81873407,10.84989925,10.7191255,10.66842122,11.17709124,10.79379155,10.87674433,11.20993832,10.89121122,10.9457514,11.01860649,10.81749892,10.77059431,10.83381703,10.54235891,10.49859793
11.21691464,11.45597481,11.25415024,11.33427167,11.0726003,11.07122621,11.04775271,11.17668227,11.07998862,11.07790717,11.06981024,11.08726092,11.19694842,11.31859083,11.20277629,11.04537556
10.26568214,10.80567288,10.55345618,10.52284381,9.768222532,9.833823582,9.561793643,9.522402254,9.905391371,9.951025271,10.17106842,9.933604066,9.766902516,9.923644815,10.0022824,9.753798
9.146589872,9.649487141,9.492216699,9.472077455,7.358346753,7.799918762,7.547062963,7.800280061,8.747320724,8.552026666,8.921532291,8.729053949,7.889282382,8.109027873,8.510241377,7.970825035
12.60678555,12.80834756,12.6869477,12.5541866,10.63411707,10.84732199,10.68157592,10.37949255,11.64611428,11.39412288,11.71633486,11.67151252,10.50982195,10.85382104,10.99072578,11.07330188
14.43411422,14.57621277,14.57178854,14.5148107,14.90610995,14.8802893,14.87203137,14.74106042,14.75495685,14.72630183,14.62000862,14.73128967,14.67091811,14.59387772,14.65299078,14.59940551
11.98958795,12.37696085,12.24369546,12.34894391,9.936418614,10.27447593,9.781577371,10.18530636,11.87441283,11.51362787,11.7971544,11.69938796,10.31683866,10.74699076,10.42049862,10.76828271
9.884568605,10.12315954,10.19332397,9.936900196,9.047180039,9.339894922,9.522256225,9.597705304,9.160220552,9.088653455,9.491704016,8.473398367,9.487529785,9.646486783,9.635247389,9.637768804
12.04679195,12.24949975,12.14101384,12.2246477,12.55666425,12.51635502,12.6135001,12.52572946,15.02172714,15.20896092,15.0811832,15.05257765,11.92645934,11.82243337,11.96403532,11.8653792
11.34558182,11.39482121,11.34133136,11.40444561,10.75460626,11.05263247,10.9899308,10.95998677,11.31462633,11.26217759,11.22887976,11.32539737,10.59488815,10.84672405,10.69811218,10.94701585
11.77055772,11.65544221,11.47996628,11.71084576,12.11343112,11.89483412,11.98456744,12.06380418,11.99982246,12.00083716,12.05932255,12.36363965,11.64017402,11.54805971,11.82403708,11.60961826
14.09041824,14.2928406,14.08993273,13.89362727,13.31062663,13.5011594,13.35406731,13.03931828,13.77589898,13.73077896,13.75663293,13.44819237,12.99662465,13.32169151,13.30398175,13.06423389
11.0056951,11.17473264,11.10977751,11.20221798,11.0710521,11.04742295,10.77874303,11.27323083,11.03174074,10.98576911,10.86859985,10.90899636,11.82767775,11.99636843,11.67108144,12.03596966
14.49179855,14.47320058,14.43703712,14.46041223,15.26874657,15.32516388,15.23021517,15.38073707,14.69811855,14.83208867,14.7514637,14.98036941,15.43032099,15.43972206,15.43438895,15.4671092
13.66488343,13.74069045,13.80677656,13.64347536,12.83481928,12.98329598,12.74720904,12.67341701,13.61622658,13.5499674,13.58069968,13.40774238,13.05618586,13.09995571,13.00641603,13.04687752
10.87406379,10.98962362,10.71538304,10.94335478,12.17564751,12.52403921,12.28655678,12.30543231,12.7042692,12.81067646,12.46805241,12.77226653,12.39267067,12.36990545,12.33509241,12.2332889
13.71219301,13.74451176,13.5871629,13.59296406,13.42284601,13.10309902,13.28313153,13.14214696,13.48392586,13.43693787,13.4243335,13.31196796,13.09636714,13.11544886,13.14940932,13.00915353
10.45031683,10.86821944,10.64419754,10.35047989,10.0654332,10.08608979,9.927570025,10.22559198,10.27393937,10.29221558,10.25242375,9.643217842,10.31809145,10.31781909,9.859549861,9.352989361
9.163683215,9.569859786,9.614456961,9.236064232,8.269341191,7.995600385,7.753019657,7.945204717,8.903533649,8.725447061,9.032688745,8.708223261,9.201994039,9.603637333,9.536117209,9.250025659
12.60756508,13.10499718,12.67841135,12.68120736,12.1115155,12.20808667,12.08053352,12.14576374,12.42405918,12.51975914,12.51267825,12.26370546,12.29745306,12.36469075,12.38897931,12.12525132
3.553092833,3.546979792,4.48258047,3.637025934,2.926134985,2.91032902,2.91032902,3.546979792,9.153726952,9.737185974,9.212366021,10.1463549,2.724073973,2.724073973,2.724073973,2.724073973
5.241130107,7.118347233,4.97661929,5.588200177,2.091377419,2.091377419,2.094566095,2.091377419,2.36035701,2.354836113,2.354836113,2.354836113,2.354836113,2.354836113,2.091377419,2.354836113
12.17979956,12.51471983,12.06926984,12.23094972,10.3900165,10.56742188,10.27710323,10.50143026,11.78441179,11.58749915,11.72967492,11.92423778,10.05430732,10.22511096,10.29197112,10.29942024
12.97454124,13.37836364,13.18398946,13.42782585,9.651999707,10.20779474,9.815499296,10.14514411,12.85014824,12.4324985,12.73413721,12.71724517,11.85976386,12.278047,12.09573012,12.32595349
5.566972577,8.094574926,6.738928277,7.199573814,5.472315638,5.472315638,5.472315638,5.472315638,5.488247286,5.472315638,5.510844977,5.510844977,5.472315638,5.464668548,5.472315638,5.488247286
12.45121793,12.84184168,12.56931279,12.463739,12.38766786,12.08204496,12.09660658,12.30690598,12.2822244,12.16073568,12.30785242,12.00069985,12.09547447,11.9070025,11.85895547,11.93235561
11.72882602,11.91344207,11.69627814,12.41866772,2.406130312,2.021290757,2.406130312,2.455291109,11.39436479,10.74700851,10.58295524,11.81517364,10.84962915,11.12672729,10.98190118,11.71727272
11.61094838,11.83218476,11.71029424,11.71670798,12.6042524,12.85719765,12.56559459,12.78503063,12.41479358,12.23577808,12.1878181,12.48719892,12.43348245,12.28839812,12.32722902,12.41073694
12.63380871,12.76136517,12.71224835,12.65137131,13.07511537,12.8950868,13.01890519,12.8164674,12.89211605,12.99959976,12.86609886,12.91414736,12.63807856,12.44929764,12.59788869,12.31402435
10.27743081,10.07483083,10.28013404,10.14169911,11.42107443,10.85312529,11.28292819,11.03314764,10.3420428,10.57118673,10.47700822,10.5991068,10.89261683,10.6783865,10.95416148,10.76195637
5.963434227,5.62280729,5.773900813,5.149407153,7.835259334,6.52445424,8.109853424,7.681396434,5.738553796,6.443149213,6.891669777,6.687863819,7.011699032,6.52445424,7.5261764,6.625644658
10.39592256,10.57404232,10.29684658,9.946707038,11.81175442,11.44181677,11.4853815,11.25877986,11.09444873,11.22950571,11.31528367,10.85836149,10.64011503,10.20361019,10.25893984,9.719755505
14.11060423,14.05852054,14.09144246,14.17443239,13.35607755,13.62718564,13.55002674,13.65037951,14.0855664,13.88073954,13.94663661,13.97123952,13.39508794,13.65452381,13.52010426,13.76261568
11.82589658,11.75129115,11.88013537,11.77836165,12.11584779,11.97368474,12.00423746,12.16418919,12.03351715,12.03415909,11.9157681,11.88749611,12.35627036,12.43294177,12.11192986,12.29627707
15.22336403,15.35704028,15.21732262,15.32812296,13.69559529,14.07774402,14.03930308,13.65118169,15.47013213,15.42521663,15.29450374,15.46140794,13.9057184,14.36520566,14.15253363,14.2820854
15.04296599,15.17247094,15.09206547,15.07412257,15.16251784,15.19849435,15.18457294,15.20740987,15.27084806,15.29559546,15.26397943,15.10125434,15.34372488,15.38932192,15.29882347,15.31195059
13.59694446,13.29217292,13.46272627,13.35110944,14.314094,13.94569481,14.20645957,14.14987563,13.51683064,13.81046152,13.75264541,13.81212612,13.92022655,13.68802826,13.95923357,13.80553118
13.1837048,13.15002005,13.2719295,13.19588683,12.764717,12.7024797,12.70875955,12.72855011,12.93781104,12.8305621,13.09129822,12.95870611,12.73347303,12.80606186,12.6945232,12.82972101
12.31455219,12.4543914,12.33159174,12.37231574,12.8849342,12.84709347,12.93111576,12.90862594,11.41384308,11.47343862,11.56181731,11.18027139,12.87960306,12.7881429,12.93552553,12.59747541
11.23058109,11.34295145,11.32853378,11.37393867,11.68653368,11.56917289,11.41263186,11.5587873,11.44891601,11.49936898,11.47098994,11.70696482,11.45536648,11.46494406,11.41500952,11.79456493
12.27673631,12.52096866,12.31219783,12.16998158,11.16920003,11.1741316,11.32669395,11.38899111,11.86452399,11.73135797,12.08832393,11.89160929,11.24330981,11.1388522,11.28745427,11.10779737
13.9551992,14.03525669,13.9510106,14.09250031,13.0916911,13.08839965,13.12005781,13.02259242,13.90685635,13.73579425,13.9116092,13.90395664,12.39916724,12.37244609,12.48243759,12.35775463
10.95304903,11.09740758,10.90292329,11.16397391,12.36478368,12.6297682,12.40458486,12.8371671,11.81235581,11.81911141,11.42343788,11.98905263,11.44535491,11.21167374,11.17633415,11.54567874
10.22111741,10.10806718,10.13923805,10.48970694,10.08148462,10.09146155,9.88756617,10.23732046,10.74476674,10.56559894,10.42752287,10.58385361,10.28064286,10.51597061,10.27741602,10.32111317
14.79604894,14.75053323,14.77733375,14.70605674,14.10441141,14.61254047,14.43221102,14.41395555,14.50821875,14.42808794,14.53585479,14.53709884,14.35324096,14.42281951,14.28980998,14.53721596
13.12418979,13.08433734,13.16266388,13.02793565,13.44585959,13.3400567,13.62569531,13.57359021,12.50896158,12.46615116,12.99510045,12.26428607,13.53778292,13.59291376,13.65507366,13.50081651
9.378040487,9.404908202,9.532375662,9.077760228,6.866411016,6.867660309,6.717747826,6.881454816,8.49592756,8.350525836,8.894378276,8.236889748,6.93797951,7.283497669,6.971953762,6.884655578
11.73810189,11.90305332,11.97057327,11.96379479,11.37082289,11.5588642,11.45681956,11.67510516,11.8567285,11.64531992,11.70359337,11.51270841,11.33133244,11.6147557,11.44882953,11.70691513
13.49867303,13.4897427,13.58673257,13.57057807,13.14214637,13.38269692,13.03248178,13.43867352,13.49050686,13.35724533,13.39986505,13.44048934,13.57917218,13.84099461,13.7145709,13.70010011
12.37423217,12.19749066,12.47998003,12.42854043,13.34789624,13.48861849,13.51363987,13.71753727,13.14560726,13.21680378,13.18656499,13.20003427,13.23834679,13.3369742,13.28167701,13.52868967
8.668394389,8.337189124,8.888315012,8.68904791,5.22995594,7.392896409,7.413657764,7.3449035,7.700056333,7.467713536,8.059200364,7.789263028,7.381495838,6.528921368,7.091630461,7.550374573
13.13522025,12.968713225,13.203260365,13.07135627,12.53697859,12.257664165,12.550821835,12.72307049,12.819726375,12.851819055,12.816393865,12.60792627,12.730156545,12.710085885,12.357243435,12.612228735
12.03926328,12.09897003,11.8469265,12.05995114,11.88315515,12.1580978,12.05671709,12.14696166,11.91492915,11.83291038,11.81494288,11.87542544,12.49247667,12.61637873,12.53330851,12.71677083
12.45943461,12.71261805,12.41891105,12.36992683,12.70261711,12.67861246,12.42563433,12.39590559,12.36181888,12.32187226,12.26386344,12.14203869,12.71645575,12.67114168,12.53294155,12.36891315
13.75078332,13.68359563,13.65296569,13.88614136,13.14347,13.28683875,13.11691068,13.38319863,13.5927016,13.48555958,13.47175329,13.66265924,13.61040303,13.65818721,13.50981925,13.79499344
10.27744837,10.35781463,10.04732156,10.34699196,11.45050434,11.38666992,11.51448004,11.62119094,10.67772307,10.4017208,10.38983882,10.68105494,10.62216641,10.52475583,10.61502506,10.80592031
10.62320835,10.47095416,10.55088035,10.39682799,11.87145731,11.15275443,11.63985541,11.3264388,10.80537173,11.0039123,11.07160919,10.72169355,11.05952733,10.69373598,11.26461277,10.74639801
11.02703995,10.73297609,10.77628146,10.66881654,12.11500136,11.51900167,11.8021505,11.42017197,11.09704385,11.55495111,11.37962441,11.34027432,11.50064697,11.03338169,11.48613625,11.15191746
13.28965804,13.06530725,13.20974688,13.28126779,13.41347408,13.22935571,13.24035583,13.31186523,13.43002626,13.47832205,13.45784887,13.46796798,13.23204978,13.22611189,13.33157225,13.27486048
13.19228688,13.20434896,13.16115244,13.20968411,13.66417388,13.54233747,13.6410033,13.81729536,13.4489898,13.59844821,13.46490084,13.59678122,13.86663628,13.85269211,13.93555745,14.02862866
13.17831174,13.21756875,13.22127706,13.23453232,14.43853431,14.66392756,14.56181529,14.68512233,14.34259852,14.38433697,14.30827217,14.24294298,14.79026179,14.76892624,14.72553498,14.72152371
13.81837153,13.70678143,14.0424725,13.92927014,13.23707179,13.430549,13.3985439,13.67011806,13.62118376,13.60337712,13.77180703,13.46335818,13.77498741,13.94013318,13.72730564,13.79405689
11.3006117,11.44565063,11.22686159,11.30200212,11.0906531,11.31986839,10.98924015,11.17023472,10.97425348,11.0914179,10.98950964,10.9250636,11.50311969,11.74453456,11.34930054,11.6734178
12.84155333,12.97196822,12.98914974,12.77908976,13.8225981,13.95861566,13.80658476,13.91886065,12.59078993,12.67394556,12.66655441,12.50102138,14.1635513,14.06668704,14.15362977,14.09852524
14.56303705,14.58111769,14.54758584,14.57474328,12.16630143,12.26726996,12.07612922,11.98723918,14.0111817,13.89464735,13.87948357,13.8940799,13.24032653,13.52117257,13.26640634,13.59764269
13.05317321,13.09073675,12.88660159,13.08562633,10.30897361,10.69357394,10.25958007,10.75960707,12.52781229,12.45650345,12.56214587,12.57621191,11.17181384,11.24178863,11.20448812,11.93310894
10.91290432,10.91290432,11.15132214,11.1280668,10.91290432,10.87756372,10.9207605,10.91290432,10.7418501,10.8869685,10.91290432,10.69564923,10.90351999,10.90735497,10.8865435,10.91290432
12.55682326,12.51875532,12.68633318,12.34274992,13.23342317,13.0251233,13.35194809,12.94365307,12.85577649,12.98165025,13.14469147,12.67653482,12.83097569,12.67560164,12.9580974,12.56399255
12.04583595,11.8171665,11.75941886,11.8781322,11.61036386,11.85864686,11.7906018,11.82527125,12.29566115,12.09221027,12.01162495,12.51708921,11.51662875,11.43605464,11.40522671,11.8612006
10.74375367,10.72005543,10.69501208,10.85790978,9.971524882,10.21659865,10.02940599,10.19607274,10.61104258,10.36917514,10.43281715,10.69433619,10.07582972,10.14966902,9.965580406,10.24147679
12.26395262,12.6843145,12.3480692,12.45356478,9.428372777,11.51921289,10.23619964,11.09971924,13.22988239,13.35567964,13.06616859,12.87363447,8.052376088,8.753869657,8.140477696,8.923249031
14.51770256,14.62928803,14.6249193,14.59061415,13.83373187,13.89357587,13.79706499,13.86571971,14.38048527,14.3288011,14.47267003,14.23958356,14.06598017,14.31535836,14.28995073,14.01374166
9.987380136,9.597591175,10.01304646,9.620844781,11.62414461,11.12183398,11.62277271,11.24323308,9.987955288,10.55717827,10.59562963,10.03750555,11.74853545,11.17543974,11.46017688,11.20432068
12.56583914,12.54173229,12.67426005,12.47868638,12.10004168,11.9824436,11.84764786,11.79150229,11.96463417,11.95701239,12.07683609,11.96646396,12.05931088,12.26946111,12.00600504,12.17925103
11.30064145,11.27887258,10.82835928,10.8912473,11.66695427,12.19788108,11.66695427,12.03441501,11.41213357,11.39371943,11.28846076,11.55181369,12.11006366,11.89590837,11.68571141,12.05229837
11.04199136,11.07318179,10.79331949,10.8434986,10.02265033,10.60358848,10.21118424,10.22449007,11.46534291,11.11049416,11.29501,11.51511905,9.750291809,9.793570289,9.65701764,9.969514189
11.99660082,12.11326953,11.92967343,12.00410269,11.19728855,11.79666992,11.36042598,11.4271443,11.76296549,11.54747115,11.62589934,11.35626955,11.95779525,12.11547585,11.63624056,11.78719082
10.5288888,10.41374943,10.37219593,10.53279231,12.12517407,12.28521131,12.08925365,12.2328725,11.05870047,11.2101929,11.16755878,11.09514355,11.83706186,11.92728316,11.97365811,11.81325526
12.49554841,12.54330262,12.42134494,12.7702873,14.91102357,15.1570431,14.96156374,15.36468569,14.5041682,14.57495619,14.45875891,14.60632294,15.75970985,15.79094542,15.60085446,15.713891
6.548295515,6.689608389,6.545828921,6.31542535,3.833780553,3.288313674,3.168112925,4.218497675,5.200030113,5.051387222,4.900207859,4.311084825,4.388295358,3.192220068,4.273458312,3.801702143
11.78734705,11.90442577,12.0480864,11.92983993,11.55745473,11.83369166,11.63299235,11.59430538,11.65495985,11.55362686,11.80947585,11.60464294,11.40271557,11.55591859,11.68485707,11.31913373
10.40888481,10.58420203,10.34216929,10.66855056,9.050308031,9.727366631,9.106504072,9.536773351,10.12504486,9.789890873,9.891209333,10.22427498,9.354216897,9.991880261,9.841603048,9.985298764
11.89319805,11.57811112,11.76855009,11.54397971,13.33706588,13.52455978,13.35749984,13.54742175,12.29657816,12.78409094,12.68381014,12.04469215,11.70546007,11.54490547,11.72243494,11.2982695
12.34688663,12.31095905,12.08560923,12.20380065,12.29081796,12.29714785,12.19334197,12.29876963,12.53965387,12.67706512,12.45908632,12.60948581,11.91383891,11.8313615,11.86791537,11.98231204
14.18856189,14.22414264,14.25354706,14.27981027,13.83160003,13.93844905,13.81260394,13.97757017,14.15713717,14.12949484,14.1754822,13.97504775,14.09021879,14.28548769,14.10114509,14.20893552
9.840353551,10.12925141,9.942345781,9.924638577,9.929598435,9.682535557,9.398386018,9.780132461,9.397962641,9.295851136,9.261762333,9.008137345,8.984948292,9.053444116,9.546020723,9.370803357
11.08250825,11.29394136,11.20071847,11.16890903,10.43377643,10.67405455,10.66400416,10.60873044,10.66835793,10.62953153,10.87931393,10.49705427,10.85477076,11.08342907,11.18404113,10.87593209
13.97554759,14.20591666,14.10421621,14.14160767,13.45486752,13.29810416,13.39619952,13.46890398,13.84267842,13.78302003,13.78463565,13.83588131,13.75561624,13.81310481,13.68064515,13.6014575
9.93808346,10.08660827,9.884503594,10.16564957,9.287621904,9.651177061,9.192420701,9.499766726,9.546682435,9.607692522,9.603366278,9.768975189,9.543520929,9.767924299,9.649802156,9.708410878
10.16449914,10.20057891,10.61127595,10.23827637,10.96196694,10.66696584,11.15738544,10.84635135,10.44985848,10.68744756,10.82245682,10.67869851,10.36026743,10.1552558,10.36660601,10.37724855
9.930602531,9.635058238,9.908839268,9.724271501,10.82563918,10.36409779,10.71861855,10.51313094,9.970325404,10.33688987,10.31359375,10.06127569,10.19128799,9.816797096,10.64925612,9.970325404
10.21609405,9.712149743,10.1508188,9.954320498,11.553837,10.95186561,11.58548246,11.1065472,10.32270708,10.56149651,10.72969152,10.46735461,10.95185009,10.33116121,10.99050699,10.44346676
13.75837449,13.81533345,13.82871795,13.78344935,13.55542655,13.52898374,13.55141247,13.49876245,13.6416864,13.6077127,13.7771147,13.63067413,13.49318304,13.43819063,13.51519938,13.36604896
11.56355595,11.68960755,11.64670311,11.7948101,9.952988215,10.38629253,10.49999324,10.64000326,11.4942033,11.34588188,11.45427998,11.44981949,10.49881502,10.76895996,10.29782113,10.64618034
10.40821059,10.55844679,10.49730948,10.44388667,11.11444749,11.33143161,10.91219679,11.11073996,10.54166582,10.57568493,10.70680383,10.69913966,11.06287747,11.09370847,11.16736241,11.12284623
11.74977656,11.44554972,11.76338071,11.54785593,12.36625608,12.17549056,12.43978778,12.19407535,11.80559193,12.03159359,12.21585256,12.03439872,11.87396276,11.57108016,11.90884046,11.63480482
8.405663287,8.333066341,8.529083931,8.369819941,10.44761629,9.942344185,10.52105838,9.757059529,8.688311713,9.071629255,9.29080519,9.028486472,10.05432272,9.453355074,10.07985904,9.758709451
15.18129722,15.15279977,15.27886101,15.21680916,14.7364418,14.95726427,14.85496209,14.86639359,15.04194791,14.9911701,15.1203896,14.95183117,14.96660454,15.04389528,14.9528016,15.13022825
13.27194783,13.33407815,13.32908305,13.31022186,12.93401152,12.77503726,12.71635234,13.0065103,13.08147538,13.03357179,13.19323387,13.00309472,13.35918201,13.18067815,13.10486033,12.99695646
15.61966113,15.63235144,15.63516682,15.60942098,15.55003541,15.54384013,15.54511334,15.55079465,15.58637193,15.55840481,15.55747578,15.50595438,15.58144985,15.57003958,15.60787213,15.51857363
8.448167186,8.075280818,8.612967759,8.257806503,10.00166944,9.436051158,10.2143988,9.857312436,8.597088961,9.007145043,8.910653652,8.717677117,10.03605738,9.590555655,10.19260916,9.384894706
9.037476597,8.862969932,8.870824885,8.812269535,10.0819455,10.06012881,9.995449125,10.21154129,9.402804731,9.505807503,9.442521297,9.767309002,9.516576527,9.402804731,9.039895214,9.50917329
12.5140531,12.78034352,12.82222735,12.80480913,11.25070503,11.54039898,11.57085432,11.35502057,12.26143793,11.96183692,12.15670365,12.21415321,11.63878799,11.89930974,11.76913112,11.84157878
13.86343544,14.0109921,13.88320713,13.82466,13.48070226,13.68051327,13.65819568,13.54106952,13.6687617,13.55668582,13.45478333,13.47270345,13.51224194,13.43684768,13.51103331,13.3961386
13.38101537,13.32781892,13.2912353,13.34221897,13.22619971,13.35479757,13.53952227,13.40592746,13.43809453,13.54363622,13.36398361,13.59437834,13.25238969,13.20537464,13.26796311,13.19454634
13.15697195,13.02586104,13.19932533,13.1884413,13.13679816,13.12208099,13.22451914,13.18599422,12.97759436,12.93518394,12.98448937,12.9455021,12.96816846,12.94737487,13.0109009,12.97700602
13.90385512,14.00302681,13.90871252,13.7877697,13.57139887,13.64148165,13.58156239,13.55868654,13.62288406,13.57932388,13.67728226,13.45227047,13.57370214,13.51175418,13.48356141,13.47894343
13.2042471,13.21762312,13.27287236,13.28174251,13.4452951,13.30412156,13.30338883,13.57624436,13.36777798,13.36555899,13.46925228,13.27087803,13.17043703,13.10645411,13.19495491,13.12822244
12.44027601,12.521308,12.48286911,12.40410374,12.94044571,13.00639183,12.99420208,13.01493727,12.56863315,12.59057089,12.64136542,12.49859863,13.13156642,13.0705311,13.01326613,12.99601662
12.94749602,13.02780266,12.94614987,12.92046538,12.23332438,12.70255869,12.55292125,12.67460213,12.76384773,12.65539012,12.83746126,12.70416525,12.49980488,12.69341616,12.5729089,12.33415734
13.84921601,13.82349795,13.83982523,13.90881866,13.45855279,13.44676412,13.40222808,13.60501539,13.79495437,13.68736792,13.80464985,13.67732442,13.56237339,13.61766202,13.61399026,13.61985675
12.11358317,12.23130421,12.01804616,12.0742903,12.5659599,12.60727835,12.56087579,12.59972747,12.25788058,12.1889084,12.33571989,12.27816925,12.33516431,12.35541911,12.55538652,12.21601156
12.78623229,12.9363106,12.84496603,12.892682,12.67622077,12.79726254,12.62557836,12.82047318,12.7457536,12.6628109,12.8295138,12.65293141,12.89422231,12.96724583,12.94303686,12.86419895
14.41514365,14.50217509,14.50309666,14.50960345,14.30411687,14.43375497,14.34724482,14.27473408,14.32173187,14.41193755,14.39966179,14.3974786,14.36464455,14.44057714,14.52677896,14.37019571
12.99150199,12.99514883,12.61987158,12.9785202,12.64887595,12.98043631,12.65460659,12.79147912,12.67204657,12.679647,12.48123687,12.67547112,13.26722588,13.26500874,13.19026016,13.30365829
11.53921408,11.43710214,11.6784625,11.6513328,10.78645589,11.20833673,11.20763676,11.21242627,11.24468094,11.21277973,11.23143526,11.41982391,10.80268523,10.73429737,10.64531033,10.65824922
9.113324528,9.120826872,9.018333327,9.088708614,8.318250093,8.986799507,8.773819246,9.220589647,9.319618394,9.306403954,9.490940587,9.112275812,8.557061477,9.196034809,9.111929214,9.409422947
12.181695,11.85533286,12.10741539,11.82098462,12.34949702,11.50219976,12.25846358,11.97045435,11.40475304,11.64113205,11.34502989,11.01832783,12.24599602,11.84579251,11.97496166,11.83544199
6.820659375,6.030179056,6.268857084,6.420844927,8.702927032,7.547843364,8.564299695,8.302955712,6.761980166,7.380049245,6.857531847,6.977660887,7.816825228,7.391133518,7.879434471,6.995746118
12.87024749,12.95969205,12.8396221,12.94217069,12.47648387,12.66290967,12.31850202,12.43730268,12.73495898,12.67422339,12.51303135,12.67400728,13.01220322,13.16126632,12.96868252,13.21792113
9.947158048,10.33620463,10.28440946,10.48350326,9.819306512,10.08119652,9.799226275,9.964814216,9.912504259,9.790464678,9.865215462,9.491752103,10.01809434,10.52284067,10.31894587,10.47921816
8.152769723,8.612319021,8.114099626,8.154333136,8.123117349,8.026259932,8.040942353,8.389031096,8.087339386,7.954712334,7.919539776,7.684630999,7.394882176,8.010861065,7.173568988,7.710072594
12.49776269,12.47754159,12.54325797,12.38674065,12.21708586,12.48037127,12.59253992,12.39476606,12.31048864,12.33424291,12.41076055,12.3843188,12.08433721,11.99025286,12.33622626,11.94445719
10.74114167,10.97340244,11.06036045,11.12316322,9.960728228,10.04284552,9.931020649,10.01413891,10.62135793,10.67565595,10.52894523,10.24556228,10.55629627,10.54180901,10.3124715,10.77542428
13.71562707,13.7289288,13.82529057,13.81770438,12.81174195,12.77016893,12.68189928,12.93996393,13.5713705,13.42280681,13.4525341,13.41655951,13.18103702,13.47628022,13.1870275,13.32420093
12.34697368,12.50966682,12.38774425,12.26899459,12.43153038,11.88956252,12.0608078,12.02602851,11.60925018,11.79805128,11.85290141,11.65588337,11.87603176,11.99999501,11.99129573,11.82016061
11.48445418,11.58773581,11.34576214,11.59989177,11.35838822,11.59456286,11.45796056,11.55027123,11.24917633,11.20068876,11.17058557,11.29925044,11.76852719,11.77738886,11.697762,11.71807084
11.54914566,11.73468617,11.55748086,11.6932508,11.16213445,11.4653426,11.36252493,11.30425534,11.53468262,11.41712326,11.23279689,11.50209953,11.03486484,10.94072863,11.25343904,11.15217292
14.8432197,14.78167248,14.8141975,14.90325229,14.1556029,14.38343556,14.33597836,14.42411439,14.70876512,14.62267193,14.64965451,14.49942352,13.84541161,13.94534221,13.90425589,13.83642564
13.94812241,13.69520772,13.78167746,13.8045213,13.38866748,13.31261328,13.50526385,13.37699436,13.50322343,13.70913739,13.6036442,13.66215727,13.63546207,13.36427174,13.53227333,13.58038576
11.68972822,11.73125229,11.61896078,11.73700211,11.25376368,11.35737925,11.10041465,11.44650737,11.36924721,11.52060776,11.45278359,11.38724839,11.70803728,11.71843215,11.37219102,11.52804242
12.08653808,12.14167605,12.27603714,12.13107727,11.87572426,12.0565665,11.81108998,12.0476599,12.02147709,11.98492113,12.06661099,12.10366142,11.96982542,12.06693021,12.05511083,12.23186911
11.49940946,11.61647492,11.46519607,11.5119706,10.92367328,11.2559415,11.22431766,11.09272017,11.23642699,11.11413291,11.06714341,11.10597141,11.11300272,11.06781439,11.08465165,11.1050254
12.02561018,11.94659118,12.099543,11.8669342,11.72194317,11.98918795,11.87883706,11.98090589,11.88499624,11.79441305,11.75515235,11.4441897,11.87177116,11.93121401,11.71887534,11.58564169
13.45415637,13.33812295,13.32184589,13.4440477,13.1711332,13.15835911,13.19140264,13.23450841,13.19574296,13.28665996,13.21257226,13.03965786,13.17631658,13.10699383,13.16081623,13.00375679
14.38124342,14.46390307,14.39267217,14.28185528,14.70565037,14.83457451,14.83478968,14.72078769,14.51106276,14.51358489,14.5186936,14.50011715,14.80229578,14.75318496,14.87340097,14.80428337
7.985319373,8.32035564,8.452807826,8.334485434,8.894809311,9.805783012,9.055808316,9.153902911,9.901661313,9.627651447,10.16727245,9.543996259,8.179925663,8.355272905,8.535284547,8.310466196
10.99405763,11.6605375,12.20342775,11.66432721,8.406966286,8.633311767,7.992992725,8.478052653,10.60204875,9.6135203,11.04950764,10.67882728,8.834735544,9.370124847,9.14232462,9.587065204
13.04710117,13.10391956,13.14977426,13.05569006,12.99178384,13.06054384,12.96501777,13.07463306,13.21182165,13.11395846,13.24028266,13.27399814,13.02843954,13.12405032,13.16857775,13.20730629
11.78897802,11.49470732,12.26192019,11.20952069,6.97855059,6.771253279,6.797532566,6.414212074,10.01479775,9.816570132,10.32476606,9.228397448,5.433372491,4.497521002,5.539697346,4.296768228
15.05253434,14.99136383,15.07545118,15.03965456,15.17124458,15.14897586,15.11354791,15.12013517,14.91782866,14.89903777,14.98189125,14.93184173,15.13877526,15.11670017,15.02558325,15.01194833
11.96507751,11.4389925,11.96732536,12.01989827,11.87994031,11.25376034,11.67387731,11.18433607,11.10510959,11.4988689,11.38628411,11.24383811,11.50440341,10.90235852,11.36986039,11.08680408
10.48176286,10.67813771,10.41797803,10.34374845,10.5735552,10.608621,10.08374007,10.47144733,9.86020095,9.900714333,10.03588586,9.828853609,9.579386248,9.620571415,9.604674177,9.303981023
