161	FGFR2	402	TRIM29	-0.098028233904148
165	FOLH1	175	GDF15	-0.0248225762121584
165	FOLH1	200	HPN	-0.0690117519174681
165	FOLH1	317	PLN	0.0605496991931161
175	GDF15	30	ALOX15B	-0.0262516811106637
175	GDF15	156	FASN	-0.0438370359617732
175	GDF15	165	FOLH1	-0.0248226119540075
175	GDF15	200	HPN	-0.10077081152495
175	GDF15	317	PLN	0.0140711064975285
176	GHR	148	ERG	-0.11213216406964
185	GREM1	155	FABP4	-0.0463512805337176
188	GSTP1	161	FGFR2	-0.0217119929554296
190	GUCY1A3	148	ERG	-0.0104551023145693
199	HPGD	148	ERG	0.124648391098666
200	HPN	143	ERBB3	-0.0500264699041716
200	HPN	156	FASN	-0.147093644997018
200	HPN	165	FOLH1	-0.0690117468085648
200	HPN	175	GDF15	-0.100770809795574
200	HPN	317	PLN	0.0292806523161445
204	IER3	313	PLAUR	-0.0777501174573382
212	IL1B	213	IL6	-0.00717445601261597
212	IL1B	313	PLAUR	-0.0119245705697721
213	IL6	80	CDKN1A	-0.0291390575173897
213	IL6	138	EMP1	-0.0151662220490093
213	IL6	212	IL1B	-0.00717445601741664
213	IL6	214	IL8	-0.192181385071869
213	IL6	313	PLAUR	-0.128473291556721
214	IL8	213	IL6	-0.19218138507259
214	IL8	313	PLAUR	-0.0423206260596935
236	KRT15	237	KRT5	-0.141179155862325
236	KRT15	402	TRIM29	-0.0976967309387164
237	KRT5	236	KRT15	-0.141179156157226
237	KRT5	353	SERPINB5	-0.0220748036895965
237	KRT5	402	TRIM29	-0.181089148018876
256	MME	30	ALOX15B	-0.0174511533170968
257	MMP1	313	PLAUR	-0.0125814633033718
264	MMP7	343	RARRES1	-0.116361135774812
270	MTHFD2	1	ABCA5	-0.0122089853769331
270	MTHFD2	402	TRIM29	0.0072758905771625
276	NAT1	30	ALOX15B	-0.0417028027121618
276	NAT1	148	ERG	0.0548049356493343
281	NFKBIB	1	ABCA5	0.0947393082586194
281	NFKBIB	306	PIK3R2	-0.076836643219055
281	NFKBIB	317	PLN	0.00319807037791981
300	PDK4	1	ABCA5	-0.0181367114559669
300	PDK4	45	APOE	0.0150559634416854
300	PDK4	306	PIK3R2	0.0500003983373095
300	PDK4	317	PLN	-0.00416410086419536
306	PIK3R2	1	ABCA5	0.0967290128879399
306	PIK3R2	281	NFKBIB	-0.0768366433383137
306	PIK3R2	300	PDK4	0.0500003984629617
306	PIK3R2	317	PLN	0.0989866005100618
310	PLA2G7	148	ERG	-0.214041588800377
310	PLA2G7	153	F5	-0.0584761299688587
313	PLAUR	1	ABCA5	0.00932668254948352
313	PLAUR	204	IER3	-0.0777501173656658
313	PLAUR	212	IL1B	-0.0119245704523946
313	PLAUR	213	IL6	-0.128473292056038
313	PLAUR	214	IL8	-0.04232062596383
313	PLAUR	257	MMP1	-0.0125814633049689
317	PLN	1	ABCA5	-0.0238904771868517
317	PLN	156	FASN	0.0656682224521796
317	PLN	165	FOLH1	0.0605498229246999
317	PLN	175	GDF15	0.0140712154650411
317	PLN	200	HPN	0.0292806110801023
317	PLN	281	NFKBIB	0.00319806380895054
317	PLN	300	PDK4	-0.00416409656535306
317	PLN	306	PIK3R2	0.0989865318138026
325	PRAME	148	ERG	-0.00350722085115679
327	PSCA	87	CHGA	-3.9318628292691e-05
343	RARRES1	264	MMP7	-0.116361135774812
353	SERPINB5	237	KRT5	-0.0220748027419967
353	SERPINB5	402	TRIM29	-0.208395501194297
389	TIMP3	28	ALOX12B	-0.0299590705909539
402	TRIM29	35	ANPEP	-0.0112444997180822
402	TRIM29	161	FGFR2	-0.0980282350665831
402	TRIM29	236	KRT15	-0.097696731603649
402	TRIM29	237	KRT5	-0.1810891370317
402	TRIM29	270	MTHFD2	0.00727589110370433
402	TRIM29	353	SERPINB5	-0.208395497384178
