1	ABCA5	53	BMP2	0.0067550002426974
1	ABCA5	71	CD14	0.164714373156068
1	ABCA5	72	CD24	-0.020739172830519
1	ABCA5	88	CLASP2	-0.00069588568309608
1	ABCA5	161	FGFR2	0.0468895951488222
1	ABCA5	188	GSTP1	0.0543852175847116
1	ABCA5	270	MTHFD2	-0.0862834831386867
1	ABCA5	278	NFATC4	0.0370507465474436
1	ABCA5	281	NFKBIB	0.169035197762532
1	ABCA5	300	PDK4	-0.0474784286608084
1	ABCA5	306	PIK3R2	0.149988345516141
1	ABCA5	313	PLAUR	0.0620489216962223
1	ABCA5	317	PLN	-0.0640003692823937
1	ABCA5	361	SMO	0.0585941645334154
10	ADIPOQ	155	FABP4	-0.106989058438881
28	ALOX12B	103	CRP	-0.0352259396576051
28	ALOX12B	104	CSF2	-0.00238461942316844
28	ALOX12B	117	CYP3A4	-0.015480356872626
28	ALOX12B	259	MMP13	-0.00446169367825146
28	ALOX12B	306	PIK3R2	-0.00357765758678705
28	ALOX12B	324	PPFIA3	-0.053428049867026
28	ALOX12B	329	PTGDR	-0.00272850291211919
28	ALOX12B	357	SHH	-0.0648114247370897
28	ALOX12B	379	TCL1B	-0.0410784780218045
28	ALOX12B	389	TIMP3	-0.158784257782947
28	ALOX12B	396	TNFRSF13B	-0.000510414203020553
29	ALOX15	148	ERG	-0.194435823564512
29	ALOX15	357	SHH	-0.0105076815845794
30	ALOX15B	35	ANPEP	-0.312741874925691
30	ALOX15B	94	CNTNAP2	-0.0945215183642249
30	ALOX15B	148	ERG	0.062134803318457
30	ALOX15B	175	GDF15	-0.0552943180847852
30	ALOX15B	184	GREB1	-0.00190053212260933
30	ALOX15B	185	GREM1	0.0208374968272872
30	ALOX15B	199	HPGD	-0.0152712368673053
30	ALOX15B	256	MME	-0.061285542869378
30	ALOX15B	276	NAT1	-0.0750995848214168
35	ANPEP	30	ALOX15B	-0.312741815554704
35	ANPEP	94	CNTNAP2	-0.0314834071318018
35	ANPEP	148	ERG	0.0321954381974704
35	ANPEP	161	FGFR2	-0.00718549730511631
35	ANPEP	237	KRT5	-0.0307567186578551
35	ANPEP	256	MME	-3.20951861483079e-05
35	ANPEP	310	PLA2G7	0.000818509758122932
35	ANPEP	402	TRIM29	-0.0361346179738801
37	ANXA2	200	HPN	0.0220813207275192
37	ANXA2	300	PDK4	-0.00982675729364732
45	APOE	300	PDK4	0.0699613903082859
45	APOE	306	PIK3R2	-0.0323369699899556
53	BMP2	1	ABCA5	0.00675499594147685
63	CAMKK2	175	GDF15	-0.00928834866386871
71	CD14	1	ABCA5	0.164714220778917
71	CD14	300	PDK4	0.0191960510162726
71	CD14	313	PLAUR	-0.0532964458577545
72	CD24	1	ABCA5	-0.0207391607337508
80	CDKN1A	213	IL6	-0.10608232411757
87	CHGA	327	PSCA	-0.0229695919629667
88	CLASP2	1	ABCA5	-0.000695885277199291
94	CNTNAP2	30	ALOX15B	-0.0945215096582206
94	CNTNAP2	35	ANPEP	-0.0314834177252217
94	CNTNAP2	148	ERG	0.0412262415581061
103	CRP	28	ALOX12B	-0.0352259396573985
104	CSF2	28	ALOX12B	-0.00238461942315444
117	CYP3A4	28	ALOX12B	-0.015480356872535
138	EMP1	213	IL6	-0.100216980460029
143	ERBB3	156	FASN	-0.0212286590840837
143	ERBB3	200	HPN	-0.138292596645884
143	ERBB3	317	PLN	0.0489057451662203
148	ERG	29	ALOX15	-0.194435824657479
148	ERG	30	ALOX15B	0.0621348147139465
148	ERG	35	ANPEP	0.0321953932230256
148	ERG	94	CNTNAP2	0.0412262424418771
148	ERG	153	F5	-0.0851867637666119
148	ERG	176	GHR	-0.16231616316383
148	ERG	190	GUCY1A3	-0.0572272910511561
148	ERG	199	HPGD	0.155389851589335
148	ERG	200	HPN	-0.000485373518128876
148	ERG	228	ITPR3	-0.0246883843802532
148	ERG	231	KHDRBS3	-0.00396434540497355
148	ERG	276	NAT1	0.0769017642677573
148	ERG	310	PLA2G7	-0.260331889841373
148	ERG	325	PRAME	-0.0344459015123269
148	ERG	362	SMOX	-0.000241202000968916
148	ERG	413	WIF1	0.00267554201234939
153	F5	148	ERG	-0.0851867668958506
153	F5	200	HPN	-0.0450215658532726
153	F5	310	PLA2G7	-0.105673013626032
153	F5	317	PLN	0.0214368738103541
155	FABP4	10	ADIPOQ	-0.106989058438881
155	FABP4	185	GREM1	-0.0975538812982017
