1	ABCA5	306	PIK3R2	0.0147606615924268
29	ALOX15	148	ERG	-0.0849575117938542
30	ALOX15B	35	ANPEP	-0.1886325681567
30	ALOX15B	94	CNTNAP2	-0.0341307777763295
30	ALOX15B	148	ERG	0.031616800889382
35	ANPEP	30	ALOX15B	-0.18863256815665
94	CNTNAP2	30	ALOX15B	-0.0341307777763086
148	ERG	29	ALOX15	-0.0849575117898121
148	ERG	30	ALOX15B	0.0316168008812795
148	ERG	153	F5	-0.0335518485664787
148	ERG	176	GHR	-0.0514600769427266
148	ERG	199	HPGD	0.081211414966421
148	ERG	276	NAT1	0.0188752154402222
148	ERG	310	PLA2G7	-0.155779118404397
153	F5	148	ERG	-0.033551848557099
153	F5	310	PLA2G7	-0.000810877550297382
156	FASN	200	HPN	-0.0585313107380864
161	FGFR2	402	TRIM29	-0.0316298164426697
165	FOLH1	200	HPN	-0.00657766096005213
175	GDF15	200	HPN	-0.0470745678315092
176	GHR	148	ERG	-0.0514600769519575
199	HPGD	148	ERG	0.0812114149708856
200	HPN	156	FASN	-0.0585313107380887
200	HPN	165	FOLH1	-0.00657766096005223
200	HPN	175	GDF15	-0.0470745678315092
213	IL6	214	IL8	-0.108961702906814
213	IL6	313	PLAUR	-0.0666115522702164
214	IL8	213	IL6	-0.108961702906814
236	KRT15	237	KRT5	-0.0355057069261055
236	KRT15	402	TRIM29	-0.0368374120283044
237	KRT5	236	KRT15	-0.0355057069260964
237	KRT5	402	TRIM29	-0.112559752603276
264	MMP7	343	RARRES1	-0.0436909919889328
276	NAT1	148	ERG	0.0188752154411434
306	PIK3R2	1	ABCA5	0.0147606615924268
306	PIK3R2	317	PLN	0.0175788755393224
310	PLA2G7	148	ERG	-0.155779118400124
310	PLA2G7	153	F5	-0.000810877550442037
313	PLAUR	213	IL6	-0.0666115522702164
317	PLN	306	PIK3R2	0.0175788755393224
343	RARRES1	264	MMP7	-0.0436909919889328
353	SERPINB5	402	TRIM29	-0.138093888967881
402	TRIM29	161	FGFR2	-0.0316298164425144
402	TRIM29	236	KRT15	-0.0368374120323608
402	TRIM29	237	KRT5	-0.112559752603816
402	TRIM29	353	SERPINB5	-0.13809388896897
1	1	306	V306	0.0147606615924268
29	29	148	V148	-0.0849575117938542
30	30	35	V35	-0.1886325681567
30	30	94	V94	-0.0341307777763295
30	30	148	V148	0.031616800889382
35	35	30	V30	-0.18863256815665
94	94	30	V30	-0.0341307777763086
148	148	29	V29	-0.0849575117898121
148	148	30	V30	0.0316168008812795
148	148	153	V153	-0.0335518485664787
148	148	176	V176	-0.0514600769427266
148	148	199	V199	0.081211414966421
148	148	276	V276	0.0188752154402222
148	148	310	V310	-0.155779118404397
153	153	148	V148	-0.033551848557099
153	153	310	V310	-0.000810877550297382
156	156	200	V200	-0.0585313107380864
161	161	402	V402	-0.0316298164426697
165	165	200	V200	-0.00657766096005213
175	175	200	V200	-0.0470745678315092
176	176	148	V148	-0.0514600769519575
199	199	148	V148	0.0812114149708856
200	200	156	V156	-0.0585313107380887
200	200	165	V165	-0.00657766096005223
200	200	175	V175	-0.0470745678315092
213	213	214	V214	-0.108961702906814
213	213	313	V313	-0.0666115522702164
214	214	213	V213	-0.108961702906814
236	236	237	V237	-0.0355057069261055
236	236	402	V402	-0.0368374120283044
237	237	236	V236	-0.0355057069260964
237	237	402	V402	-0.112559752603276
264	264	343	V343	-0.0436909919889328
276	276	148	V148	0.0188752154411434
306	306	1	V1	0.0147606615924268
306	306	317	V317	0.0175788755393224
310	310	148	V148	-0.155779118400124
310	310	153	V153	-0.000810877550442037
313	313	213	V213	-0.0666115522702164
317	317	306	V306	0.0175788755393224
343	343	264	V264	-0.0436909919889328
353	353	402	V402	-0.138093888967881
402	402	161	V161	-0.0316298164425144
402	402	236	V236	-0.0368374120323608
402	402	237	V237	-0.112559752603816
402	402	353	V353	-0.13809388896897
